"","V1","V2","V3","V4"
"result.1",1,26,22,76
"result.2",2,31,22,97
"result.3",3,15,12,92
"result.4",4,26,17,92
"result.5",5,22,20,90
"result.6",6,17,17,98
"result.7",7,21,20,97
"result.8",8,31,25,99
"result.9",9,26,22,100
"result.10",10,20,19,93
"result.11",11,32,25,96
"result.12",12,25,17,93
"result.13",13,22,19,100
"result.14",14,28,18,99
"result.15",15,26,13,99
"result.16",16,26,14,99
"result.17",17,26,20,97
"result.18",18,43,33,98
"result.19",19,39,34,96
"result.20",20,22,18,96
"result.21",21,22,19,97
"result.22",22,24,23,99
"result.23",23,24,22,94
"result.24",24,29,21,100
"result.25",25,26,17,95
"result.26",26,19,19,94
"result.27",27,21,16,99
"result.28",28,33,23,100
"result.29",29,24,21,100
"result.30",30,16,14,88
"result.31",31,24,22,100
"result.32",32,29,21,95
"result.33",33,18,16,93
"result.34",34,35,21,100
"result.35",35,31,25,98
"result.36",36,26,20,99
"result.37",37,43,24,100
"result.38",38,27,18,92
"result.39",39,24,20,99
"result.40",40,23,22,96
"result.41",41,26,23,100
"result.42",42,34,27,100
"result.43",43,44,29,98
"result.44",44,31,25,96
"result.45",45,17,16,89
"result.46",46,25,21,97
"result.47",47,23,21,96
"result.48",48,32,17,94
"result.49",49,24,23,100
"result.50",50,26,23,97
"result.51",51,41,27,99
"result.52",52,30,21,99
"result.53",53,29,17,89
"result.54",54,29,26,100
"result.55",55,25,18,100
"result.56",56,28,21,99
"result.57",57,18,17,100
"result.58",58,27,19,99
"result.59",59,32,23,96
"result.60",60,25,22,100
"result.61",61,25,19,100
"result.62",62,21,18,98
"result.63",63,25,20,98
"result.64",64,30,25,99
"result.65",65,31,22,99
"result.66",66,37,29,96
"result.67",67,24,21,100
"result.68",68,21,19,93
"result.69",69,22,19,97
"result.70",70,33,25,99
"result.71",71,27,23,96
"result.72",72,45,26,100
"result.73",73,31,26,98
"result.74",74,29,22,96
"result.75",75,27,21,98
"result.76",76,24,21,98
"result.77",77,29,20,97
"result.78",78,20,18,94
"result.79",79,26,21,100
"result.80",80,23,21,87
"result.81",81,23,14,98
"result.82",82,26,20,87
"result.83",83,27,20,98
"result.84",84,25,20,87
"result.85",85,26,16,93
"result.86",86,26,25,98
"result.87",87,25,19,100
"result.88",88,21,17,98
"result.89",89,26,24,93
"result.90",90,25,20,96
"result.91",91,21,21,99
"result.92",92,29,25,98
"result.93",93,28,17,98
"result.94",94,37,25,99
"result.95",95,25,17,97
"result.96",96,38,20,99
"result.97",97,21,18,99
"result.98",98,34,27,88
"result.99",99,24,23,98
"result.100",100,31,25,97
"result.101",101,27,20,99
"result.102",102,39,27,92
"result.103",103,24,16,97
"result.104",104,27,18,99
"result.105",105,30,23,97
"result.106",106,28,22,96
"result.107",107,31,25,94
"result.108",108,28,24,100
"result.109",109,29,24,97
"result.110",110,15,15,92
"result.111",111,42,28,99
"result.112",112,24,21,90
"result.113",113,22,20,100
"result.114",114,20,14,81
"result.115",115,19,17,92
"result.116",116,31,26,99
"result.117",117,30,23,100
"result.118",118,20,19,95
"result.119",119,36,30,100
"result.120",120,25,23,100
"result.121",121,27,24,90
"result.122",122,17,16,98
"result.123",123,20,18,97
"result.124",124,31,22,96
"result.125",125,32,18,88
"result.126",126,21,17,100
"result.127",127,42,29,96
"result.128",128,44,29,100
"result.129",129,33,20,100
"result.130",130,30,25,96
"result.131",131,28,17,98
"result.132",132,29,22,95
"result.133",133,35,23,98
"result.134",134,23,20,93
"result.135",135,31,23,98
"result.136",136,31,24,96
"result.137",137,27,24,99
"result.138",138,21,18,98
"result.139",139,18,13,99
"result.140",140,27,19,98
"result.141",141,24,20,98
"result.142",142,37,28,99
"result.143",143,31,26,99
"result.144",144,32,22,93
"result.145",145,21,18,94
"result.146",146,45,28,94
"result.147",147,37,30,99
"result.148",148,18,15,97
"result.149",149,33,29,94
"result.150",150,18,16,95
"result.151",151,24,20,96
"result.152",152,20,18,93
"result.153",153,23,16,88
"result.154",154,27,22,98
"result.155",155,30,21,100
"result.156",156,25,20,95
"result.157",157,53,35,97
"result.158",158,21,20,98
"result.159",159,36,26,97
"result.160",160,32,25,92
"result.161",161,29,24,100
"result.162",162,27,22,95
"result.163",163,31,22,99
"result.164",164,23,19,93
"result.165",165,31,19,100
"result.166",166,22,19,100
"result.167",167,21,21,100
"result.168",168,26,21,97
"result.169",169,28,17,100
"result.170",170,26,22,98
"result.171",171,30,22,100
"result.172",172,22,20,99
"result.173",173,27,24,97
"result.174",174,32,24,94
"result.175",175,22,19,97
"result.176",176,27,21,92
"result.177",177,25,23,98
"result.178",178,29,24,97
"result.179",179,41,26,100
"result.180",180,28,25,94
"result.181",181,22,18,88
"result.182",182,27,21,93
"result.183",183,21,15,85
"result.184",184,37,28,99
"result.185",185,33,23,100
"result.186",186,24,20,98
"result.187",187,13,12,100
"result.188",188,32,22,99
"result.189",189,20,18,100
"result.190",190,33,21,98
"result.191",191,15,14,97
"result.192",192,30,24,94
"result.193",193,26,19,99
"result.194",194,29,25,89
"result.195",195,29,20,97
"result.196",196,23,20,98
"result.197",197,26,19,95
"result.198",198,31,27,99
"result.199",199,24,21,100
"result.200",200,23,18,100
"result.201",201,26,14,99
"result.202",202,31,25,96
"result.203",203,20,15,92
"result.204",204,26,18,96
"result.205",205,31,22,97
"result.206",206,41,31,100
"result.207",207,26,15,96
"result.208",208,17,17,92
"result.209",209,32,25,98
"result.210",210,28,12,96
"result.211",211,21,18,92
"result.212",212,24,20,98
"result.213",213,27,23,100
"result.214",214,31,28,97
"result.215",215,17,17,100
"result.216",216,24,21,98
"result.217",217,15,15,100
"result.218",218,32,26,99
"result.219",219,32,24,100
"result.220",220,30,22,98
"result.221",221,25,21,99
"result.222",222,44,19,100
"result.223",223,16,14,97
"result.224",224,29,28,100
"result.225",225,47,30,99
"result.226",226,45,29,97
"result.227",227,27,26,94
"result.228",228,27,15,93
"result.229",229,22,19,95
"result.230",230,27,21,98
"result.231",231,38,26,96
"result.232",232,27,22,94
"result.233",233,24,17,99
"result.234",234,30,28,98
"result.235",235,46,28,100
"result.236",236,24,21,100
"result.237",237,25,17,96
"result.238",238,24,19,98
"result.239",239,8,8,96
"result.240",240,30,21,89
"result.241",241,22,17,98
"result.242",242,24,20,95
