"","V1","V2","V3","V4"
"result.1",1,41,24,91
"result.2",2,44,23,97
"result.3",3,23,16,100
"result.4",4,26,22,98
"result.5",5,25,17,91
"result.6",6,32,26,93
"result.7",7,26,19,87
"result.8",8,27,20,100
"result.9",9,24,19,99
"result.10",10,22,18,98
"result.11",11,19,15,99
"result.12",12,30,18,100
"result.13",13,40,29,100
"result.14",14,38,26,97
"result.15",15,18,16,96
"result.16",16,30,22,98
"result.17",17,37,26,90
"result.18",18,22,17,94
"result.19",19,46,34,95
"result.20",20,34,23,100
"result.21",21,25,22,96
"result.22",22,38,21,98
"result.23",23,39,17,100
"result.24",24,25,19,93
"result.25",25,19,11,99
"result.26",26,31,20,95
"result.27",27,52,24,91
"result.28",28,15,13,100
"result.29",29,29,20,98
"result.30",30,24,20,99
"result.31",31,34,21,97
"result.32",32,26,22,93
"result.33",33,53,29,98
"result.34",34,46,27,94
"result.35",35,21,17,87
"result.36",36,25,16,75
"result.37",37,34,20,95
"result.38",38,26,20,96
"result.39",39,38,20,100
"result.40",40,21,14,99
"result.41",41,41,24,99
"result.42",42,33,20,93
"result.43",43,36,24,99
"result.44",44,35,21,99
"result.45",45,35,26,92
"result.46",46,46,25,86
"result.47",47,41,25,97
"result.48",48,36,21,97
"result.49",49,31,23,92
"result.50",50,37,23,100
"result.51",51,35,19,96
"result.52",52,22,18,93
"result.53",53,31,17,93
"result.54",54,38,24,96
"result.55",55,36,24,99
"result.56",56,34,23,100
"result.57",57,23,20,96
"result.58",58,28,24,99
"result.59",59,29,23,98
"result.60",60,16,14,98
"result.61",61,28,18,95
"result.62",62,25,22,99
"result.63",63,26,19,100
"result.64",64,45,26,100
"result.65",65,21,15,66
"result.66",66,41,26,97
"result.67",67,37,19,100
"result.68",68,28,21,95
"result.69",69,17,13,100
"result.70",70,30,25,100
"result.71",71,37,28,100
"result.72",72,24,19,94
"result.73",73,27,22,96
"result.74",74,32,26,97
"result.75",75,36,23,99
"result.76",76,24,18,100
"result.77",77,54,27,96
"result.78",78,43,28,100
"result.79",79,37,26,100
"result.80",80,41,23,98
"result.81",81,38,24,99
"result.82",82,39,17,99
"result.83",83,20,17,95
"result.84",84,22,19,81
"result.85",85,17,8,98
"result.86",86,35,22,100
"result.87",87,32,24,100
"result.88",88,30,19,98
"result.89",89,29,22,100
"result.90",90,16,13,99
"result.91",91,21,17,89
"result.92",92,34,24,90
"result.93",93,33,19,98
"result.94",94,31,19,97
"result.95",95,21,15,92
"result.96",96,31,22,99
"result.97",97,26,21,93
"result.98",98,27,24,97
"result.99",99,21,14,99
"result.100",100,26,18,99
"result.101",101,26,19,87
"result.102",102,22,21,94
"result.103",103,31,23,100
"result.104",104,23,16,97
"result.105",105,33,19,99
"result.106",106,42,23,100
"result.107",107,32,24,99
"result.108",108,42,30,99
"result.109",109,31,20,100
"result.110",110,30,22,100
"result.111",111,22,16,94
"result.112",112,25,19,99
"result.113",113,47,31,100
"result.114",114,35,28,97
"result.115",115,33,22,99
"result.116",116,25,20,100
"result.117",117,35,21,97
"result.118",118,51,29,97
"result.119",119,52,21,97
"result.120",120,43,28,100
"result.121",121,30,23,99
"result.122",122,35,24,99
"result.123",123,37,23,100
"result.124",124,51,27,99
"result.125",125,42,25,100
"result.126",126,23,19,100
"result.127",127,28,15,100
"result.128",128,40,23,98
"result.129",129,23,18,99
"result.130",130,47,26,98
"result.131",131,19,17,100
"result.132",132,32,24,100
"result.133",133,24,20,100
"result.134",134,41,27,100
"result.135",135,16,12,92
"result.136",136,49,31,97
"result.137",137,35,25,93
"result.138",138,30,21,99
"result.139",139,32,21,100
"result.140",140,34,23,96
"result.141",141,36,26,98
"result.142",142,22,18,95
"result.143",143,28,24,97
"result.144",144,25,15,78
"result.145",145,22,16,98
"result.146",146,33,19,97
"result.147",147,24,19,95
"result.148",148,24,18,92
"result.149",149,28,23,100
"result.150",150,18,13,100
"result.151",151,26,18,99
"result.152",152,39,18,96
"result.153",153,33,22,89
"result.154",154,25,17,95
"result.155",155,48,24,100
"result.156",156,29,18,99
"result.157",157,27,18,97
"result.158",158,33,21,96
"result.159",159,29,12,98
"result.160",160,28,18,100
"result.161",161,35,27,99
"result.162",162,21,14,86
"result.163",163,45,28,100
"result.164",164,23,17,89
"result.165",165,32,17,97
"result.166",166,49,27,99
"result.167",167,29,22,98
"result.168",168,28,20,100
"result.169",169,32,19,97
"result.170",170,21,15,100
"result.171",171,18,14,98
"result.172",172,34,19,97
"result.173",173,26,18,94
"result.174",174,31,19,96
"result.175",175,25,12,100
"result.176",176,33,28,99
"result.177",177,25,16,100
"result.178",178,49,25,91
"result.179",179,26,20,93
"result.180",180,17,14,81
"result.181",181,40,30,99
"result.182",182,30,18,100
"result.183",183,43,22,99
"result.184",184,28,23,98
"result.185",185,31,22,99
"result.186",186,35,23,98
"result.187",187,35,25,96
"result.188",188,28,20,97
"result.189",189,36,26,94
"result.190",190,32,22,97
"result.191",191,47,30,100
"result.192",192,20,15,92
"result.193",193,40,25,99
"result.194",194,33,25,100
"result.195",195,33,25,98
"result.196",196,34,19,98
