"","V1","V2","V3","V4"
"result.1",1,24,22,99
"result.2",2,25,16,100
"result.3",3,14,12,97
"result.4",4,28,24,96
"result.5",5,38,26,100
"result.6",6,14,14,94
"result.7",7,40,31,99
"result.8",8,41,29,100
"result.9",9,14,13,97
"result.10",10,30,21,97
"result.11",11,30,22,100
"result.12",12,24,14,84
"result.13",13,32,27,100
"result.14",14,29,29,100
"result.15",15,42,32,100
"result.16",16,28,24,98
"result.17",17,34,26,100
"result.18",18,38,26,100
"result.19",19,37,30,99
"result.20",20,23,20,97
"result.21",21,45,27,97
"result.22",22,19,19,94
"result.23",23,23,18,96
"result.24",24,32,25,98
"result.25",25,44,24,97
"result.26",26,42,28,100
"result.27",27,28,23,100
"result.28",28,27,22,98
"result.29",29,25,18,99
"result.30",30,29,26,100
"result.31",31,25,20,94
"result.32",32,30,27,97
"result.33",33,27,18,95
"result.34",34,27,19,91
"result.35",35,49,26,100
"result.36",36,27,20,99
"result.37",37,15,12,96
"result.38",38,19,16,97
"result.39",39,42,31,94
"result.40",40,21,13,78
"result.41",41,26,23,99
"result.42",42,30,27,97
"result.43",43,32,22,95
"result.44",44,19,19,92
"result.45",45,22,19,85
"result.46",46,31,26,94
"result.47",47,29,22,96
"result.48",48,22,18,99
"result.49",49,23,18,96
"result.50",50,23,16,91
"result.51",51,25,19,99
"result.52",52,30,23,100
"result.53",53,28,23,99
"result.54",54,22,19,96
"result.55",55,32,25,99
"result.56",56,23,19,91
"result.57",57,25,13,99
"result.58",58,27,21,99
"result.59",59,22,19,100
"result.60",60,17,16,98
"result.61",61,20,19,94
"result.62",62,29,21,99
"result.63",63,29,23,97
"result.64",64,26,17,99
"result.65",65,26,16,100
"result.66",66,29,21,98
"result.67",67,16,16,93
"result.68",68,42,25,99
"result.69",69,30,20,94
"result.70",70,32,29,99
"result.71",71,28,23,99
"result.72",72,22,16,92
"result.73",73,21,21,98
"result.74",74,26,19,94
"result.75",75,24,18,100
"result.76",76,24,16,95
"result.77",77,15,11,91
"result.78",78,18,16,98
"result.79",79,25,21,97
"result.80",80,41,25,99
"result.81",81,25,20,98
"result.82",82,28,19,100
"result.83",83,26,21,98
"result.84",84,42,29,91
"result.85",85,20,17,98
"result.86",86,37,25,96
"result.87",87,32,25,89
"result.88",88,27,21,97
"result.89",89,21,18,97
"result.90",90,24,19,99
"result.91",91,23,16,98
"result.92",92,34,19,92
"result.93",93,22,16,85
"result.94",94,32,27,100
"result.95",95,31,21,99
"result.96",96,22,16,99
"result.97",97,47,27,100
"result.98",98,18,15,98
"result.99",99,26,21,99
"result.100",100,32,18,99
"result.101",101,33,22,99
"result.102",102,29,21,99
"result.103",103,17,15,90
"result.104",104,29,23,100
"result.105",105,33,22,96
"result.106",106,19,16,100
"result.107",107,21,21,92
"result.108",108,53,25,93
"result.109",109,36,26,95
"result.110",110,40,22,100
"result.111",111,18,14,100
"result.112",112,17,15,100
"result.113",113,32,29,100
"result.114",114,22,20,92
"result.115",115,36,22,99
"result.116",116,20,20,100
"result.117",117,27,25,98
"result.118",118,18,16,96
"result.119",119,21,18,94
"result.120",120,13,11,91
"result.121",121,17,17,98
"result.122",122,31,22,100
"result.123",123,17,16,100
"result.124",124,20,18,91
"result.125",125,32,19,100
"result.126",126,31,22,100
"result.127",127,26,21,100
"result.128",128,34,22,100
"result.129",129,21,17,96
"result.130",130,31,27,99
"result.131",131,28,19,99
"result.132",132,33,23,98
"result.133",133,34,21,100
"result.134",134,14,14,98
"result.135",135,29,24,97
"result.136",136,20,16,98
"result.137",137,24,22,99
"result.138",138,31,21,92
"result.139",139,19,18,97
"result.140",140,20,17,100
"result.141",141,26,20,100
"result.142",142,23,19,100
"result.143",143,29,19,100
"result.144",144,27,23,98
"result.145",145,38,25,99
"result.146",146,41,23,100
"result.147",147,17,17,97
"result.148",148,17,16,99
"result.149",149,21,18,100
"result.150",150,41,23,99
"result.151",151,20,18,89
"result.152",152,17,14,97
"result.153",153,22,20,100
"result.154",154,26,21,96
"result.155",155,25,19,100
"result.156",156,17,13,100
"result.157",157,30,22,98
"result.158",158,40,27,97
"result.159",159,26,21,85
"result.160",160,34,27,100
"result.161",161,30,26,100
"result.162",162,25,16,100
"result.163",163,24,19,99
"result.164",164,28,24,83
"result.165",165,23,16,91
"result.166",166,23,19,97
"result.167",167,24,18,100
"result.168",168,17,17,89
"result.169",169,21,18,100
"result.170",170,20,15,99
"result.171",171,22,16,95
"result.172",172,33,17,98
"result.173",173,18,15,96
"result.174",174,21,17,100
"result.175",175,24,24,99
"result.176",176,27,23,99
"result.177",177,38,30,98
"result.178",178,38,24,98
"result.179",179,22,21,100
"result.180",180,31,23,99
"result.181",181,23,20,94
"result.182",182,32,18,98
"result.183",183,19,15,97
"result.184",184,32,22,97
"result.185",185,29,18,100
"result.186",186,22,14,99
"result.187",187,31,18,99
"result.188",188,25,21,94
"result.189",189,29,22,99
"result.190",190,29,24,100
"result.191",191,27,23,100
"result.192",192,21,16,100
"result.193",193,35,25,97
"result.194",194,31,23,77
"result.195",195,26,21,100
"result.196",196,26,21,96
"result.197",197,20,16,100
"result.198",198,30,19,100
"result.199",199,42,23,100
"result.200",200,22,22,100
"result.201",201,33,21,98
"result.202",202,17,14,87
"result.203",203,31,21,97
"result.204",204,26,19,100
"result.205",205,15,13,91
"result.206",206,43,26,97
"result.207",207,26,18,100
"result.208",208,25,21,99
"result.209",209,32,19,100
"result.210",210,15,14,94
"result.211",211,14,14,98
"result.212",212,21,20,96
"result.213",213,44,26,99
"result.214",214,20,20,97
"result.215",215,38,29,97
"result.216",216,45,28,98
"result.217",217,26,18,90
"result.218",218,21,20,89
"result.219",219,34,24,95
"result.220",220,34,26,99
"result.221",221,18,18,91
"result.222",222,20,18,93
"result.223",223,44,33,98
"result.224",224,35,23,96
"result.225",225,21,16,85
"result.226",226,22,18,97
"result.227",227,25,19,92
"result.228",228,26,21,94
"result.229",229,49,26,99
"result.230",230,32,20,97
"result.231",231,13,13,88
"result.232",232,34,25,99
"result.233",233,20,16,93
"result.234",234,24,24,96
"result.235",235,18,14,100
"result.236",236,32,27,99
"result.237",237,28,22,98
"result.238",238,32,28,92
"result.239",239,30,26,95
"result.240",240,21,16,98
"result.241",241,26,17,97
"result.242",242,46,30,96
"result.243",243,26,21,96
"result.244",244,22,15,98
"result.245",245,16,15,98
"result.246",246,37,28,99
"result.247",247,31,22,99
"result.248",248,50,31,100
"result.249",249,24,20,98
"result.250",250,17,13,92
"result.251",251,28,18,100
"result.252",252,26,17,94
"result.253",253,17,16,99
"result.254",254,24,22,100
"result.255",255,35,20,100
"result.256",256,16,15,96
"result.257",257,41,22,99
"result.258",258,26,18,98
"result.259",259,29,26,97
"result.260",260,29,23,95
"result.261",261,20,17,100
"result.262",262,20,20,96
"result.263",263,39,22,90
"result.264",264,27,23,96
"result.265",265,21,17,96
"result.266",266,32,23,94
"result.267",267,27,22,100
"result.268",268,29,26,98
"result.269",269,30,26,97
"result.270",270,37,26,100
"result.271",271,30,21,98
"result.272",272,21,13,98
"result.273",273,14,14,86
"result.274",274,31,24,97
"result.275",275,18,17,100
"result.276",276,18,15,98
"result.277",277,30,16,98
"result.278",278,25,16,98
"result.279",279,27,19,99
"result.280",280,47,22,89
"result.281",281,23,23,99
"result.282",282,24,21,92
"result.283",283,22,20,99
"result.284",284,31,22,100
"result.285",285,20,19,100
"result.286",286,32,19,97
"result.287",287,13,12,85
"result.288",288,24,21,86
"result.289",289,56,32,100
"result.290",290,31,18,96
"result.291",291,27,16,92
"result.292",292,17,16,93
"result.293",293,23,18,98
"result.294",294,41,28,100
"result.295",295,13,13,82
"result.296",296,25,19,94
"result.297",297,29,24,99
"result.298",298,53,33,100
"result.299",299,31,23,100
"result.300",300,34,30,88
"result.301",301,46,30,98
"result.302",302,30,21,98
"result.303",303,16,15,98
"result.304",304,31,20,100
"result.305",305,12,12,95
"result.306",306,20,19,99
"result.307",307,40,26,97
"result.308",308,23,19,99
"result.309",309,28,25,100
"result.310",310,26,19,98
"result.311",311,21,19,99
"result.312",312,25,21,99
"result.313",313,24,19,98
"result.314",314,16,15,95
"result.315",315,42,27,98
"result.316",316,28,23,99
"result.317",317,25,19,88
"result.318",318,38,27,99
"result.319",319,24,21,99
"result.320",320,15,15,99
"result.321",321,26,18,100
"result.322",322,19,15,97
"result.323",323,41,25,80
"result.324",324,30,25,96
"result.325",325,28,19,99
"result.326",326,24,21,98
"result.327",327,28,20,96
"result.328",328,26,21,97
"result.329",329,35,26,85
"result.330",330,26,22,98
"result.331",331,38,24,98
"result.332",332,24,16,89
"result.333",333,25,18,93
"result.334",334,31,23,99
"result.335",335,21,21,93
"result.336",336,39,28,100
"result.337",337,33,22,99
"result.338",338,24,17,95
"result.339",339,27,24,99
"result.340",340,33,21,100
"result.341",341,36,18,86
"result.342",342,23,14,94
"result.343",343,34,21,100
"result.344",344,44,25,98
"result.345",345,18,16,91
"result.346",346,18,17,95
"result.347",347,18,15,100
"result.348",348,42,27,99
"result.349",349,22,14,100
