"","V1","V2","V3","V4"
"result.1",1,84,17,100
"result.2",2,65,22,98
"result.3",3,46,22,89
"result.4",4,26,19,93
"result.5",5,89,20,98
"result.6",6,32,19,98
"result.7",7,37,17,100
"result.8",8,49,23,97
"result.9",9,40,18,97
"result.10",10,63,18,99
"result.11",11,45,25,100
"result.12",12,45,22,100
"result.13",13,22,9,100
"result.14",14,56,22,99
"result.15",15,79,22,98
"result.16",16,92,26,100
"result.17",17,44,21,96
"result.18",18,46,22,99
"result.19",19,65,19,100
"result.20",20,39,21,100
"result.21",21,38,17,100
"result.22",22,53,25,99
"result.23",23,58,23,99
"result.24",24,72,22,99
"result.25",25,55,15,98
"result.26",26,55,20,98
"result.27",27,85,27,97
"result.28",28,48,20,97
"result.29",29,58,20,100
"result.30",30,80,19,99
"result.31",31,62,22,98
"result.32",32,43,23,98
"result.33",33,23,11,86
"result.34",34,74,20,97
"result.35",35,32,20,100
"result.36",36,78,29,98
"result.37",37,37,20,99
"result.38",38,37,16,98
"result.39",39,90,27,98
"result.40",40,21,15,97
"result.41",41,69,20,100
"result.42",42,44,16,99
"result.43",43,60,23,99
"result.44",44,46,15,100
"result.45",45,44,21,100
"result.46",46,52,23,98
"result.47",47,47,21,99
"result.48",48,67,17,93
"result.49",49,60,19,98
"result.50",50,32,20,87
"result.51",51,66,22,99
"result.52",52,87,25,100
"result.53",53,47,20,100
"result.54",54,28,16,96
"result.55",55,49,20,100
"result.56",56,41,18,99
"result.57",57,59,20,100
"result.58",58,63,20,100
"result.59",59,56,15,99
"result.60",60,24,16,97
"result.61",61,72,20,100
"result.62",62,42,16,97
"result.63",63,38,17,98
"result.64",64,67,16,98
"result.65",65,60,24,100
"result.66",66,48,17,98
"result.67",67,58,23,99
"result.68",68,55,24,100
"result.69",69,61,24,97
"result.70",70,39,16,100
"result.71",71,74,24,99
"result.72",72,70,20,100
"result.73",73,65,26,100
"result.74",74,29,19,96
"result.75",75,56,22,99
"result.76",76,47,20,100
"result.77",77,88,26,100
"result.78",78,97,29,100
"result.79",79,88,25,98
"result.80",80,31,17,97
"result.81",81,27,18,97
"result.82",82,67,23,100
"result.83",83,58,18,99
"result.84",84,42,14,94
"result.85",85,54,23,98
"result.86",86,55,16,98
"result.87",87,54,27,94
"result.88",88,27,15,99
"result.89",89,90,26,100
"result.90",90,58,20,98
"result.91",91,55,23,97
"result.92",92,70,18,98
"result.93",93,59,23,100
"result.94",94,67,24,100
"result.95",95,71,20,98
"result.96",96,32,19,100
"result.97",97,65,24,100
"result.98",98,40,22,99
"result.99",99,47,14,87
"result.100",100,91,29,99
"result.101",101,50,18,97
"result.102",102,71,24,100
"result.103",103,75,20,97
"result.104",104,66,24,96
"result.105",105,76,26,99
"result.106",106,73,21,96
"result.107",107,69,17,98
"result.108",108,41,17,100
"result.109",109,44,21,100
"result.110",110,48,19,96
"result.111",111,52,21,98
"result.112",112,35,17,97
"result.113",113,36,11,96
"result.114",114,37,21,96
"result.115",115,54,22,98
"result.116",116,66,23,96
"result.117",117,44,23,98
"result.118",118,49,17,100
"result.119",119,36,21,99
"result.120",120,30,13,99
"result.121",121,75,23,99
"result.122",122,46,18,100
"result.123",123,39,20,96
"result.124",124,36,16,98
"result.125",125,39,17,100
"result.126",126,59,25,95
"result.127",127,30,21,99
"result.128",128,63,23,98
"result.129",129,65,21,100
"result.130",130,44,16,100
"result.131",131,28,20,100
"result.132",132,55,21,98
"result.133",133,31,15,97
"result.134",134,31,14,96
"result.135",135,47,23,99
"result.136",136,44,20,99
"result.137",137,60,21,99
"result.138",138,50,17,100
"result.139",139,55,19,98
"result.140",140,94,30,100
"result.141",141,35,19,93
"result.142",142,82,21,99
"result.143",143,64,22,100
"result.144",144,33,17,100
"result.145",145,59,19,100
"result.146",146,56,20,100
"result.147",147,48,11,100
"result.148",148,60,24,100
"result.149",149,32,15,100
"result.150",150,42,20,100
"result.151",151,45,19,94
"result.152",152,56,22,100
"result.153",153,41,21,99
"result.154",154,36,16,94
"result.155",155,46,21,99
"result.156",156,44,11,98
"result.157",157,74,22,98
"result.158",158,87,30,100
"result.159",159,61,20,99
"result.160",160,70,21,100
"result.161",161,46,25,100
"result.162",162,74,27,97
"result.163",163,57,26,99
"result.164",164,80,22,100
"result.165",165,70,30,100
"result.166",166,44,13,100
"result.167",167,63,26,100
"result.168",168,48,15,100
"result.169",169,44,20,98
"result.170",170,46,22,100
"result.171",171,48,19,100
"result.172",172,43,19,99
"result.173",173,39,23,100
"result.174",174,45,21,100
"result.175",175,52,22,100
"result.176",176,32,19,99
"result.177",177,36,18,92
"result.178",178,94,20,98
"result.179",179,55,18,99
"result.180",180,47,20,100
"result.181",181,72,19,97
"result.182",182,35,20,97
"result.183",183,41,17,96
"result.184",184,29,18,99
"result.185",185,71,26,100
"result.186",186,53,23,99
"result.187",187,82,27,100
"result.188",188,42,19,99
"result.189",189,75,22,100
"result.190",190,49,21,100
"result.191",191,67,24,100
"result.192",192,44,20,97
"result.193",193,31,16,98
"result.194",194,112,35,100
"result.195",195,64,19,100
"result.196",196,44,19,99
"result.197",197,37,18,98
"result.198",198,47,26,100
"result.199",199,63,26,100
"result.200",200,35,14,96
"result.201",201,61,21,97
"result.202",202,39,14,99
"result.203",203,59,25,100
"result.204",204,122,20,100
"result.205",205,66,15,94
"result.206",206,61,25,99
"result.207",207,57,25,99
"result.208",208,38,19,98
"result.209",209,47,17,100
"result.210",210,70,18,98
"result.211",211,36,19,100
"result.212",212,32,19,100
"result.213",213,68,14,100
"result.214",214,39,24,100
"result.215",215,83,19,100
"result.216",216,89,19,99
"result.217",217,71,21,100
"result.218",218,64,22,99
"result.219",219,42,24,100
"result.220",220,34,13,97
"result.221",221,59,25,100
"result.222",222,59,21,100
"result.223",223,42,23,100
"result.224",224,30,15,100
"result.225",225,59,22,100
"result.226",226,35,19,100
"result.227",227,41,20,97
"result.228",228,53,24,98
"result.229",229,42,14,95
"result.230",230,40,17,100
"result.231",231,53,23,97
"result.232",232,37,22,96
"result.233",233,38,19,100
"result.234",234,29,17,95
"result.235",235,66,18,99
"result.236",236,70,17,99
"result.237",237,26,11,99
"result.238",238,31,13,99
"result.239",239,96,17,97
"result.240",240,61,17,100
"result.241",241,70,28,97
"result.242",242,48,23,95
"result.243",243,76,24,97
"result.244",244,49,25,97
"result.245",245,46,20,97
"result.246",246,64,17,98
"result.247",247,74,23,100
"result.248",248,57,20,99
"result.249",249,75,27,99
"result.250",250,50,15,95
"result.251",251,72,21,97
"result.252",252,30,14,95
"result.253",253,60,19,100
"result.254",254,40,17,95
"result.255",255,52,20,100
"result.256",256,57,23,99
"result.257",257,50,21,99
"result.258",258,30,19,97
"result.259",259,42,19,100
"result.260",260,67,21,100
"result.261",261,41,21,99
"result.262",262,34,18,98
"result.263",263,37,21,82
"result.264",264,83,23,100
"result.265",265,52,25,100
"result.266",266,54,20,100
"result.267",267,97,19,98
"result.268",268,78,21,100
"result.269",269,41,19,100
"result.270",270,33,22,98
"result.271",271,58,20,100
"result.272",272,28,15,95
"result.273",273,19,14,99
"result.274",274,69,26,99
"result.275",275,54,25,99
"result.276",276,45,20,99
"result.277",277,75,26,100
"result.278",278,49,20,96
"result.279",279,90,35,100
"result.280",280,74,21,100
"result.281",281,56,26,100
"result.282",282,47,20,99
"result.283",283,61,25,99
"result.284",284,46,27,100
"result.285",285,40,19,99
"result.286",286,59,16,99
"result.287",287,60,11,100
"result.288",288,42,13,96
"result.289",289,71,28,100
"result.290",290,45,20,100
"result.291",291,54,23,100
"result.292",292,40,18,100
"result.293",293,45,17,99
"result.294",294,60,22,100
"result.295",295,80,26,100
"result.296",296,54,25,100
"result.297",297,58,23,100
"result.298",298,65,27,99
"result.299",299,25,10,99
"result.300",300,40,25,100
"result.301",301,25,17,100
"result.302",302,27,18,94
"result.303",303,57,18,95
"result.304",304,63,26,100
"result.305",305,49,36,99
"result.306",306,48,21,100
"result.307",307,48,21,100
"result.308",308,71,28,100
"result.309",309,38,21,99
"result.310",310,50,20,99
"result.311",311,61,22,97
"result.312",312,33,19,100
"result.313",313,92,18,98
"result.314",314,74,23,99
"result.315",315,60,26,99
"result.316",316,61,22,99
"result.317",317,66,23,100
"result.318",318,76,18,96
"result.319",319,34,21,96
"result.320",320,33,17,95
"result.321",321,60,19,100
"result.322",322,47,16,98
"result.323",323,90,22,93
"result.324",324,70,20,100
"result.325",325,65,22,98
"result.326",326,55,26,99
"result.327",327,70,17,100
"result.328",328,25,17,89
"result.329",329,64,28,99
"result.330",330,47,20,98
"result.331",331,49,25,100
"result.332",332,58,21,99
"result.333",333,46,24,100
"result.334",334,45,27,98
"result.335",335,15,11,74
"result.336",336,77,25,97
"result.337",337,34,13,100
"result.338",338,60,28,92
"result.339",339,57,22,100
"result.340",340,52,20,100
"result.341",341,72,23,99
"result.342",342,22,17,96
"result.343",343,69,32,100
"result.344",344,39,20,95
"result.345",345,48,20,97
"result.346",346,45,17,99
"result.347",347,54,20,100
"result.348",348,66,22,100
"result.349",349,38,17,100
"result.350",350,65,22,100
"result.351",351,53,26,96
"result.352",352,45,22,98
"result.353",353,50,20,100
"result.354",354,35,19,100
"result.355",355,61,17,96
"result.356",356,33,11,92
"result.357",357,47,28,96
"result.358",358,64,21,100
"result.359",359,59,21,100
"result.360",360,95,26,100
"result.361",361,58,22,99
"result.362",362,34,16,96
"result.363",363,20,10,92
"result.364",364,51,20,100
"result.365",365,62,20,100
"result.366",366,65,17,100
"result.367",367,46,24,98
"result.368",368,29,15,85
"result.369",369,49,17,99
"result.370",370,47,23,100
"result.371",371,84,27,100
"result.372",372,43,22,100
"result.373",373,36,15,98
"result.374",374,43,22,98
"result.375",375,66,26,99
"result.376",376,68,23,100
"result.377",377,37,15,99
"result.378",378,75,28,98
"result.379",379,37,19,98
"result.380",380,50,19,98
"result.381",381,69,22,99
"result.382",382,60,24,99
"result.383",383,31,19,100
"result.384",384,44,18,99
"result.385",385,65,22,100
"result.386",386,58,22,100
"result.387",387,35,19,99
"result.388",388,82,22,100
"result.389",389,60,28,99
"result.390",390,65,21,98
"result.391",391,57,21,100
"result.392",392,73,22,98
"result.393",393,64,29,100
"result.394",394,56,17,100
"result.395",395,43,23,100
"result.396",396,54,17,98
"result.397",397,62,19,100
"result.398",398,45,17,99
"result.399",399,34,16,98
"result.400",400,88,24,98
"result.401",401,53,24,100
"result.402",402,37,12,99
"result.403",403,49,20,100
"result.404",404,37,20,100
"result.405",405,58,27,99
"result.406",406,71,25,98
"result.407",407,55,31,100
"result.408",408,44,18,99
"result.409",409,31,18,100
"result.410",410,72,25,100
"result.411",411,36,17,97
"result.412",412,42,21,96
"result.413",413,36,15,99
"result.414",414,35,15,98
"result.415",415,40,17,100
"result.416",416,59,23,99
"result.417",417,43,16,98
"result.418",418,39,21,99
"result.419",419,78,22,97
"result.420",420,107,25,99
"result.421",421,37,23,98
"result.422",422,59,26,100
"result.423",423,32,15,94
"result.424",424,34,13,89
"result.425",425,71,28,100
"result.426",426,41,17,100
"result.427",427,102,31,100
"result.428",428,36,16,99
"result.429",429,40,22,100
"result.430",430,48,22,96
"result.431",431,34,17,97
"result.432",432,70,26,100
"result.433",433,48,20,100
"result.434",434,45,17,100
"result.435",435,96,37,100
"result.436",436,34,16,99
"result.437",437,50,24,100
"result.438",438,74,32,99
"result.439",439,65,18,99
"result.440",440,39,19,100
"result.441",441,37,20,100
"result.442",442,65,28,99
"result.443",443,87,29,99
"result.444",444,54,21,98
"result.445",445,54,19,99
"result.446",446,70,22,100
"result.447",447,36,14,96
"result.448",448,56,21,95
"result.449",449,22,12,97
"result.450",450,38,13,90
"result.451",451,39,17,93
"result.452",452,47,16,98
"result.453",453,39,18,99
"result.454",454,34,19,97
"result.455",455,39,22,99
"result.456",456,63,29,100
"result.457",457,72,25,99
"result.458",458,47,19,99
"result.459",459,41,19,97
"result.460",460,58,27,100
"result.461",461,77,24,99
"result.462",462,64,22,99
"result.463",463,77,21,98
"result.464",464,56,16,98
"result.465",465,38,18,99
"result.466",466,28,18,97
"result.467",467,67,31,100
"result.468",468,39,16,97
"result.469",469,34,19,97
"result.470",470,40,19,98
"result.471",471,25,9,99
"result.472",472,42,20,100
"result.473",473,37,22,96
"result.474",474,56,20,100
"result.475",475,70,24,99
"result.476",476,46,18,90
"result.477",477,64,23,95
"result.478",478,43,18,98
"result.479",479,66,26,100
"result.480",480,37,23,99
"result.481",481,65,22,100
"result.482",482,37,23,97
"result.483",483,59,16,100
"result.484",484,36,17,95
"result.485",485,36,15,100
"result.486",486,32,18,100
"result.487",487,32,15,100
"result.488",488,60,19,100
"result.489",489,30,20,98
"result.490",490,37,18,99
"result.491",491,44,21,99
"result.492",492,100,33,99
"result.493",493,43,20,100
"result.494",494,51,24,100
"result.495",495,29,16,98
"result.496",496,92,22,99
"result.497",497,84,24,99
"result.498",498,53,25,99
"result.499",499,23,16,99
"result.500",500,45,18,100
