"","V1","V2","V3","V4"
"result.1",1,29,20,97
"result.2",2,18,13,98
"result.3",3,24,21,98
"result.4",4,33,22,97
"result.5",5,22,18,98
"result.6",6,20,16,100
"result.7",7,31,24,100
"result.8",8,19,16,97
"result.9",9,28,24,97
"result.10",10,21,17,97
"result.11",11,27,21,96
"result.12",12,26,24,93
"result.13",13,26,23,100
"result.14",14,28,20,96
"result.15",15,25,21,99
"result.16",16,25,21,93
"result.17",17,21,20,97
"result.18",18,26,24,96
"result.19",19,20,14,95
"result.20",20,23,22,99
"result.21",21,28,22,86
"result.22",22,34,27,91
"result.23",23,29,19,99
"result.24",24,18,16,91
"result.25",25,42,24,95
"result.26",26,42,29,97
"result.27",27,30,22,98
"result.28",28,17,13,95
"result.29",29,16,16,98
"result.30",30,27,25,98
"result.31",31,30,21,96
"result.32",32,34,23,99
"result.33",33,26,19,99
"result.34",34,23,17,97
"result.35",35,23,19,82
"result.36",36,21,18,94
"result.37",37,26,21,93
"result.38",38,26,25,100
"result.39",39,17,14,99
"result.40",40,24,24,88
"result.41",41,21,16,91
"result.42",42,39,29,98
"result.43",43,42,28,99
"result.44",44,26,24,99
"result.45",45,21,18,97
"result.46",46,16,16,87
"result.47",47,31,24,99
"result.48",48,20,19,85
"result.49",49,41,28,100
"result.50",50,31,22,93
"result.51",51,26,21,96
"result.52",52,17,16,96
"result.53",53,26,20,95
"result.54",54,17,16,95
"result.55",55,32,25,80
"result.56",56,19,19,90
"result.57",57,33,28,100
"result.58",58,19,18,98
"result.59",59,33,27,100
"result.60",60,29,21,82
"result.61",61,14,11,97
"result.62",62,14,14,92
"result.63",63,21,15,75
"result.64",64,31,24,99
"result.65",65,17,15,81
"result.66",66,39,30,100
"result.67",67,22,18,97
"result.68",68,35,29,99
"result.69",69,19,16,100
"result.70",70,21,17,98
"result.71",71,30,20,77
"result.72",72,17,17,98
"result.73",73,31,22,97
"result.74",74,33,28,100
"result.75",75,27,21,100
"result.76",76,27,21,88
"result.77",77,31,24,100
"result.78",78,34,27,100
"result.79",79,24,20,87
"result.80",80,22,17,100
"result.81",81,15,15,100
"result.82",82,29,20,87
"result.83",83,21,15,95
"result.84",84,37,27,94
"result.85",85,24,24,96
"result.86",86,31,23,96
"result.87",87,32,27,98
"result.88",88,21,15,98
"result.89",89,31,22,95
"result.90",90,32,26,99
"result.91",91,37,20,98
"result.92",92,29,22,98
"result.93",93,19,15,99
"result.94",94,29,23,98
"result.95",95,17,17,98
"result.96",96,24,17,76
"result.97",97,33,29,96
"result.98",98,26,22,95
"result.99",99,34,26,99
"result.100",100,15,15,90
"result.101",101,31,21,100
"result.102",102,36,27,100
"result.103",103,25,21,92
"result.104",104,47,38,100
"result.105",105,36,21,98
"result.106",106,24,20,95
"result.107",107,25,20,100
"result.108",108,23,17,95
"result.109",109,45,33,100
"result.110",110,42,23,99
"result.111",111,32,26,97
"result.112",112,27,22,100
"result.113",113,27,17,100
"result.114",114,24,24,99
"result.115",115,27,19,82
"result.116",116,29,21,100
"result.117",117,11,10,81
"result.118",118,24,18,93
"result.119",119,19,13,95
"result.120",120,37,32,97
"result.121",121,31,26,100
"result.122",122,34,23,97
"result.123",123,22,21,100
"result.124",124,36,28,96
"result.125",125,29,25,100
"result.126",126,24,16,93
"result.127",127,28,24,89
"result.128",128,21,17,97
"result.129",129,21,18,100
"result.130",130,28,19,98
"result.131",131,36,23,100
"result.132",132,35,32,98
"result.133",133,25,17,99
"result.134",134,31,16,99
"result.135",135,37,31,97
"result.136",136,22,20,100
"result.137",137,22,22,94
"result.138",138,18,18,92
"result.139",139,24,23,99
"result.140",140,33,27,95
"result.141",141,27,19,94
"result.142",142,22,18,100
"result.143",143,30,27,98
"result.144",144,17,16,100
"result.145",145,27,18,93
"result.146",146,21,21,95
"result.147",147,26,23,98
"result.148",148,20,19,100
"result.149",149,33,20,95
"result.150",150,27,20,100
"result.151",151,18,17,98
"result.152",152,23,19,99
"result.153",153,18,16,77
