"","V1","V2","V3","V4"
"result.1",1,501,20,100
"result.2",2,521,19,94
"result.3",3,523,24,99
"result.4",4,507,28,100
"result.5",5,473,19,100
"result.6",6,509,23,93
"result.7",7,525,23,98
"result.8",8,501,20,98
"result.9",9,509,17,100
"result.10",10,528,26,100
"result.11",11,504,18,98
"result.12",12,507,16,85
"result.13",13,512,24,98
"result.14",14,508,25,98
"result.15",15,530,19,90
"result.16",16,506,21,91
"result.17",17,519,19,95
"result.18",18,505,16,95
"result.19",19,502,23,97
"result.20",20,510,16,95
"result.21",21,517,23,97
"result.22",22,501,22,98
"result.23",23,502,21,100
"result.24",24,505,21,95
"result.25",25,533,21,97
"result.26",26,503,35,99
"result.27",27,502,18,99
"result.28",28,515,16,96
"result.29",29,533,25,100
"result.30",30,515,23,91
"result.31",31,526,16,91
"result.32",32,504,29,98
"result.33",33,527,19,98
"result.34",34,505,20,87
"result.35",35,506,17,96
"result.36",36,503,32,100
"result.37",37,512,21,99
"result.38",38,518,17,90
"result.39",39,375,12,100
"result.40",40,534,21,100
"result.41",41,518,17,90
"result.42",42,508,22,99
"result.43",43,517,17,96
"result.44",44,508,18,99
"result.45",45,524,21,99
"result.46",46,514,26,99
"result.47",47,515,25,98
"result.48",48,522,22,96
"result.49",49,512,25,99
"result.50",50,502,19,100
"result.51",51,528,22,92
"result.52",52,518,20,90
"result.53",53,519,17,95
"result.54",54,524,16,78
"result.55",55,512,24,98
"result.56",56,519,26,89
"result.57",57,502,19,89
"result.58",58,533,23,99
"result.59",59,533,19,94
"result.60",60,535,18,93
"result.61",61,530,15,92
"result.62",62,508,24,98
"result.63",63,517,20,98
"result.64",64,514,12,100
"result.65",65,525,11,87
"result.66",66,515,21,92
"result.67",67,509,19,90
"result.68",68,529,21,100
"result.69",69,535,21,97
"result.70",70,528,18,99
"result.71",71,519,16,100
"result.72",72,512,21,96
"result.73",73,529,17,89
"result.74",74,501,16,88
"result.75",75,524,22,98
"result.76",76,510,24,96
"result.77",77,507,21,94
"result.78",78,509,25,98
"result.79",79,517,11,98
"result.80",80,506,25,87
"result.81",81,508,25,97
"result.82",82,515,27,93
"result.83",83,524,27,100
"result.84",84,518,21,97
"result.85",85,528,19,87
"result.86",86,525,22,92
"result.87",87,514,20,94
"result.88",88,512,20,90
"result.89",89,527,19,98
"result.90",90,515,22,99
"result.91",91,504,23,96
"result.92",92,538,24,89
"result.93",93,530,22,100
"result.94",94,507,22,90
"result.95",95,505,19,85
"result.96",96,524,17,97
"result.97",97,503,23,95
"result.98",98,516,19,100
"result.99",99,528,23,99
"result.100",100,502,22,86
"result.101",101,510,24,99
"result.102",102,526,19,84
