"","V1","V2","V3","V4"
"result.1",1,23,20,94
"result.2",2,23,21,98
"result.3",3,28,21,100
"result.4",4,21,18,92
"result.5",5,34,24,97
"result.6",6,25,22,95
"result.7",7,36,17,97
"result.8",8,32,27,94
"result.9",9,21,20,100
"result.10",10,24,20,96
"result.11",11,43,28,100
"result.12",12,29,25,99
"result.13",13,33,21,97
"result.14",14,29,14,100
"result.15",15,27,19,93
"result.16",16,26,21,98
"result.17",17,25,17,98
"result.18",18,36,26,99
"result.19",19,16,12,99
"result.20",20,29,21,100
"result.21",21,33,24,93
"result.22",22,37,28,98
"result.23",23,29,27,95
"result.24",24,31,24,95
"result.25",25,40,21,93
"result.26",26,24,23,97
"result.27",27,29,17,92
"result.28",28,17,16,99
"result.29",29,35,21,94
"result.30",30,26,17,96
"result.31",31,37,29,99
"result.32",32,20,20,93
"result.33",33,30,24,100
"result.34",34,36,29,100
"result.35",35,23,19,99
"result.36",36,36,26,99
"result.37",37,34,25,99
"result.38",38,30,18,97
"result.39",39,29,22,97
"result.40",40,32,24,87
"result.41",41,25,21,100
"result.42",42,31,20,83
"result.43",43,14,13,94
"result.44",44,15,14,96
"result.45",45,29,27,97
"result.46",46,28,20,98
"result.47",47,26,15,92
"result.48",48,11,10,83
"result.49",49,33,22,96
"result.50",50,36,29,97
"result.51",51,31,23,99
"result.52",52,27,22,94
"result.53",53,35,25,99
"result.54",54,13,13,96
"result.55",55,25,23,96
"result.56",56,30,19,97
"result.57",57,48,21,96
"result.58",58,24,22,99
"result.59",59,22,15,98
"result.60",60,25,19,100
"result.61",61,39,33,98
"result.62",62,19,19,97
"result.63",63,26,16,97
"result.64",64,25,21,99
"result.65",65,28,22,100
"result.66",66,30,20,93
"result.67",67,18,17,95
"result.68",68,25,22,100
"result.69",69,40,23,92
"result.70",70,34,28,90
"result.71",71,22,17,97
"result.72",72,26,24,99
"result.73",73,28,23,99
"result.74",74,28,22,98
"result.75",75,18,15,100
"result.76",76,38,26,97
"result.77",77,27,25,94
"result.78",78,25,23,97
"result.79",79,32,24,94
"result.80",80,42,30,100
"result.81",81,25,22,97
"result.82",82,29,19,95
"result.83",83,28,18,92
"result.84",84,15,15,79
"result.85",85,23,19,96
"result.86",86,30,28,97
"result.87",87,32,29,89
"result.88",88,25,23,98
"result.89",89,20,18,89
"result.90",90,48,29,100
"result.91",91,15,15,99
"result.92",92,19,19,95
"result.93",93,39,25,98
"result.94",94,11,10,96
"result.95",95,32,28,98
"result.96",96,26,24,92
"result.97",97,29,20,93
"result.98",98,18,17,99
"result.99",99,22,20,97
"result.100",100,27,23,96
"result.101",101,52,24,100
"result.102",102,33,16,98
"result.103",103,20,19,90
"result.104",104,32,24,99
"result.105",105,24,18,91
"result.106",106,23,19,99
"result.107",107,22,20,93
"result.108",108,29,25,96
"result.109",109,34,27,97
"result.110",110,22,17,97
"result.111",111,29,25,99
"result.112",112,32,18,99
"result.113",113,29,27,99
"result.114",114,28,20,100
"result.115",115,27,23,98
"result.116",116,20,18,98
"result.117",117,22,17,88
"result.118",118,19,15,86
"result.119",119,38,22,94
"result.120",120,42,27,99
"result.121",121,17,14,83
"result.122",122,29,17,98
"result.123",123,44,25,93
"result.124",124,39,23,99
"result.125",125,20,19,96
"result.126",126,31,27,99
"result.127",127,36,22,94
"result.128",128,32,23,99
"result.129",129,31,21,97
"result.130",130,28,23,97
"result.131",131,65,32,99
"result.132",132,51,25,97
"result.133",133,30,24,98
"result.134",134,29,21,97
"result.135",135,22,17,91
"result.136",136,31,16,97
"result.137",137,29,21,91
"result.138",138,23,19,90
"result.139",139,18,15,100
"result.140",140,21,17,98
"result.141",141,24,15,100
"result.142",142,29,20,98
"result.143",143,30,26,97
"result.144",144,15,14,97
"result.145",145,16,16,92
"result.146",146,33,30,99
"result.147",147,40,24,100
"result.148",148,30,20,98
"result.149",149,24,15,100
"result.150",150,48,24,100
"result.151",151,21,19,95
"result.152",152,14,13,99
"result.153",153,25,20,100
"result.154",154,32,22,99
"result.155",155,20,18,83
"result.156",156,25,17,100
"result.157",157,44,27,100
"result.158",158,13,13,100
"result.159",159,33,24,92
"result.160",160,35,27,98
"result.161",161,33,26,100
"result.162",162,27,20,100
"result.163",163,54,31,99
"result.164",164,23,17,100
"result.165",165,24,20,88
"result.166",166,13,12,96
"result.167",167,36,24,100
"result.168",168,26,21,99
"result.169",169,22,17,82
"result.170",170,25,21,91
"result.171",171,33,25,100
"result.172",172,34,28,99
"result.173",173,33,24,99
"result.174",174,27,22,100
"result.175",175,18,17,99
"result.176",176,17,17,97
"result.177",177,24,19,93
"result.178",178,36,24,96
"result.179",179,24,23,89
"result.180",180,21,20,97
"result.181",181,25,23,97
"result.182",182,22,17,91
"result.183",183,34,22,100
"result.184",184,29,21,99
"result.185",185,30,19,100
"result.186",186,23,17,100
"result.187",187,29,24,97
"result.188",188,33,23,100
"result.189",189,31,22,97
"result.190",190,24,18,97
"result.191",191,33,22,100
"result.192",192,42,24,82
"result.193",193,36,25,96
"result.194",194,28,21,97
"result.195",195,31,17,89
"result.196",196,39,31,98
"result.197",197,28,23,97
"result.198",198,35,27,99
"result.199",199,23,21,94
"result.200",200,29,27,100
"result.201",201,38,31,98
"result.202",202,19,17,94
"result.203",203,19,15,97
"result.204",204,26,25,91
"result.205",205,34,26,100
"result.206",206,16,15,96
"result.207",207,23,20,97
"result.208",208,24,22,96
"result.209",209,28,20,93
"result.210",210,35,24,99
"result.211",211,27,23,95
"result.212",212,28,19,99
"result.213",213,18,16,98
"result.214",214,35,29,99
"result.215",215,26,18,96
"result.216",216,36,26,99
"result.217",217,22,20,100
"result.218",218,21,18,94
"result.219",219,22,18,92
"result.220",220,27,14,96
"result.221",221,25,21,96
"result.222",222,17,14,91
"result.223",223,17,16,81
"result.224",224,26,24,100
"result.225",225,24,21,97
"result.226",226,43,27,100
"result.227",227,27,23,100
"result.228",228,25,20,99
"result.229",229,15,11,96
"result.230",230,20,19,100
"result.231",231,31,25,97
"result.232",232,27,23,99
"result.233",233,37,28,99
"result.234",234,28,23,100
