"","V1","V2","V3","V4"
"result.1",1,67,16,99
"result.2",2,88,26,98
"result.3",3,81,22,98
"result.4",4,88,25,100
"result.5",5,80,27,99
"result.6",6,152,26,100
"result.7",7,45,17,100
"result.8",8,40,22,100
"result.9",9,68,16,100
"result.10",10,105,20,99
"result.11",11,52,19,96
"result.12",12,83,22,100
"result.13",13,48,20,100
"result.14",14,30,18,100
"result.15",15,87,25,100
"result.16",16,49,20,100
"result.17",17,146,23,99
"result.18",18,85,23,100
"result.19",19,94,20,99
"result.20",20,60,22,99
"result.21",21,88,21,99
"result.22",22,186,32,100
"result.23",23,45,17,100
"result.24",24,89,17,99
"result.25",25,45,16,98
"result.26",26,154,24,100
"result.27",27,82,25,100
"result.28",28,44,23,98
"result.29",29,95,20,100
"result.30",30,77,20,99
"result.31",31,135,24,100
"result.32",32,116,22,100
"result.33",33,60,20,100
"result.34",34,66,19,99
"result.35",35,86,26,100
"result.36",36,86,21,99
"result.37",37,54,16,97
"result.38",38,80,20,99
"result.39",39,76,19,100
"result.40",40,70,22,100
"result.41",41,82,19,99
"result.42",42,97,21,100
"result.43",43,49,22,99
"result.44",44,89,23,100
"result.45",45,46,16,100
"result.46",46,45,16,97
"result.47",47,43,18,99
"result.48",48,68,29,100
"result.49",49,82,22,99
"result.50",50,82,23,100
"result.51",51,43,17,100
"result.52",52,117,28,100
"result.53",53,65,25,100
"result.54",54,49,19,100
"result.55",55,92,25,99
"result.56",56,132,20,100
"result.57",57,114,17,100
"result.58",58,38,17,100
"result.59",59,65,17,100
"result.60",60,118,28,100
"result.61",61,33,15,96
"result.62",62,81,17,100
"result.63",63,48,21,99
"result.64",64,54,18,97
"result.65",65,60,18,93
"result.66",66,34,18,96
"result.67",67,77,23,100
"result.68",68,91,21,100
"result.69",69,150,28,100
"result.70",70,84,24,98
"result.71",71,92,21,99
"result.72",72,47,14,98
"result.73",73,85,18,100
"result.74",74,52,21,100
"result.75",75,65,19,98
"result.76",76,86,22,99
"result.77",77,106,18,92
"result.78",78,34,17,99
"result.79",79,116,17,100
"result.80",80,53,11,99
"result.81",81,63,22,99
"result.82",82,85,25,100
"result.83",83,33,14,99
"result.84",84,62,17,99
"result.85",85,63,18,100
"result.86",86,94,19,98
"result.87",87,37,19,100
"result.88",88,53,16,100
"result.89",89,79,27,100
"result.90",90,39,10,100
"result.91",91,46,17,100
"result.92",92,197,26,100
"result.93",93,92,27,100
"result.94",94,128,29,100
"result.95",95,76,27,99
"result.96",96,49,20,98
"result.97",97,48,14,100
"result.98",98,129,24,100
"result.99",99,24,14,95
"result.100",100,20,13,98
"result.101",101,69,18,100
"result.102",102,87,21,100
"result.103",103,101,22,100
"result.104",104,71,13,100
"result.105",105,18,12,100
"result.106",106,116,24,100
"result.107",107,43,20,100
"result.108",108,72,19,100
"result.109",109,43,15,96
"result.110",110,60,16,100
"result.111",111,32,13,99
"result.112",112,80,22,100
"result.113",113,90,21,100
