"","V1","V2","V3","V4"
"result.1",1,509,1,96
"result.2",2,524,2,181
"result.3",3,8,2,49
"result.4",4,3,2,212
"result.5",5,507,3,78
"result.6",6,509,3,118
"result.7",7,509,4,211
"result.8",8,3,1,18
"result.9",9,1,1,1
"result.10",10,509,2,248
"result.11",11,517,1,83
"result.12",12,523,1,80
"result.13",13,1,1,1
"result.14",14,519,2,101
"result.15",15,536,4,270
"result.16",16,522,3,192
"result.17",17,536,1,91
"result.18",18,501,1,129
"result.19",19,524,2,91
"result.20",20,516,2,96
"result.21",21,503,2,151
"result.22",22,508,3,258
"result.23",23,503,1,78
"result.24",24,514,3,152
"result.25",25,506,1,111
"result.26",26,522,3,253
"result.27",27,513,1,95
"result.28",28,535,1,83
"result.29",29,520,2,106
"result.30",30,4,1,14
"result.31",31,518,1,112
"result.32",32,1,1,1
"result.33",33,514,1,94
"result.34",34,520,2,207
"result.35",35,1,1,1
"result.36",36,517,1,87
"result.37",37,3,2,43
"result.38",38,1,1,1
"result.39",39,527,1,83
"result.40",40,507,2,257
"result.41",41,2,1,6
"result.42",42,530,3,151
"result.43",43,3,1,21
"result.44",44,519,2,250
"result.45",45,529,1,104
"result.46",46,512,1,150
"result.47",47,507,3,192
"result.48",48,516,2,121
"result.49",49,515,1,77
"result.50",50,525,4,139
"result.51",51,516,2,126
"result.52",52,524,3,253
"result.53",53,520,4,241
"result.54",54,519,3,265
"result.55",55,520,2,270
"result.56",56,511,1,110
"result.57",57,505,3,216
"result.58",58,524,3,190
"result.59",59,526,2,179
"result.60",60,502,3,83
"result.61",61,531,3,244
"result.62",62,516,2,137
"result.63",63,515,2,237
"result.64",64,506,1,79
"result.65",65,2,1,9
"result.66",66,504,1,107
"result.67",67,1,1,1
"result.68",68,526,5,250
"result.69",69,522,2,116
"result.70",70,1,1,1
"result.71",71,3,1,26
"result.72",72,510,2,212
"result.73",73,503,1,94
"result.74",74,2,1,11
"result.75",75,526,2,250
"result.76",76,521,2,136
"result.77",77,2,1,7
"result.78",78,509,2,127
"result.79",79,514,2,82
"result.80",80,522,1,70
"result.81",81,524,4,234
"result.82",82,530,3,174
"result.83",83,512,3,261
"result.84",84,538,4,131
"result.85",85,509,4,182
"result.86",86,1,1,1
"result.87",87,531,2,167
"result.88",88,536,3,228
"result.89",89,518,2,124
"result.90",90,2,1,5
"result.91",91,517,2,155
"result.92",92,512,2,151
"result.93",93,524,2,78
"result.94",94,7,3,236
"result.95",95,1,1,1
"result.96",96,1,1,1
"result.97",97,510,2,266
"result.98",98,512,2,142
"result.99",99,514,1,96
"result.100",100,3,1,13
"result.101",101,6,1,35
"result.102",102,523,2,239
"result.103",103,524,3,171
"result.104",104,531,3,270
"result.105",105,513,1,133
"result.106",106,1,1,1
"result.107",107,542,2,192
"result.108",108,505,2,100
"result.109",109,520,1,88
"result.110",110,513,2,262
"result.111",111,501,4,260
"result.112",112,521,2,267
"result.113",113,508,2,224
"result.114",114,502,2,242
"result.115",115,2,1,11
"result.116",116,1,1,1
"result.117",117,522,3,113
"result.118",118,534,3,193
"result.119",119,521,2,156
"result.120",120,505,1,93
"result.121",121,516,1,89
"result.122",122,6,2,269
"result.123",123,4,3,158
"result.124",124,506,1,84
"result.125",125,6,2,41
"result.126",126,506,1,101
"result.127",127,306,3,270
"result.128",128,531,2,175
"result.129",129,514,1,88
"result.130",130,515,3,254
"result.131",131,1,1,1
"result.132",132,528,1,75
"result.133",133,1,1,1
"result.134",134,534,2,266
"result.135",135,534,1,72
"result.136",136,519,2,78
"result.137",137,518,1,98
"result.138",138,425,3,270
"result.139",139,524,2,259
"result.140",140,523,4,100
"result.141",141,514,3,109
"result.142",142,523,1,81
