"","V1","V2","V3","V4"
"result.1",1,49,3,267
"result.2",2,1,1,1
"result.3",3,506,1,154
"result.4",4,1,1,1
"result.5",5,76,2,270
"result.6",6,506,1,231
"result.7",7,5,2,18
"result.8",8,4,2,103
"result.9",9,1,1,1
"result.10",10,80,1,211
"result.11",11,501,3,224
"result.12",12,505,1,204
"result.13",13,43,2,95
"result.14",14,502,3,170
"result.15",15,507,1,217
"result.16",16,507,4,262
"result.17",17,25,3,270
"result.18",18,2,1,8
"result.19",19,504,1,248
"result.20",20,5,2,217
"result.21",21,511,3,245
"result.22",22,230,2,270
"result.23",23,18,1,77
"result.24",24,1,1,1
"result.25",25,3,1,15
"result.26",26,1,1,1
"result.27",27,17,2,269
"result.28",28,505,3,200
"result.29",29,10,2,140
"result.30",30,1,1,1
"result.31",31,3,1,8
"result.32",32,505,1,167
"result.33",33,3,2,67
"result.34",34,2,1,8
"result.35",35,8,2,152
"result.36",36,58,2,204
"result.37",37,12,2,201
"result.38",38,3,1,21
"result.39",39,506,2,157
"result.40",40,14,2,268
"result.41",41,7,2,223
"result.42",42,1,1,1
"result.43",43,3,2,138
"result.44",44,9,2,267
"result.45",45,509,2,171
"result.46",46,19,2,86
"result.47",47,3,2,77
"result.48",48,39,1,128
"result.49",49,1,1,1
"result.50",50,22,3,116
"result.51",51,1,1,1
"result.52",52,1,1,1
"result.53",53,23,3,261
"result.54",54,202,3,270
"result.55",55,5,3,159
"result.56",56,28,2,254
"result.57",57,505,3,231
"result.58",58,219,2,270
"result.59",59,501,3,155
"result.60",60,1,1,1
"result.61",61,1,1,1
"result.62",62,512,3,228
"result.63",63,502,1,120
"result.64",64,152,3,270
"result.65",65,4,1,22
"result.66",66,505,3,238
"result.67",67,502,1,207
"result.68",68,7,1,27
"result.69",69,503,3,236
"result.70",70,506,1,145
"result.71",71,6,3,266
"result.72",72,1,1,1
"result.73",73,505,1,202
"result.74",74,506,2,211
"result.75",75,2,1,10
"result.76",76,10,3,262
"result.77",77,1,1,1
"result.78",78,503,1,238
"result.79",79,65,4,268
"result.80",80,7,2,167
"result.81",81,515,1,159
"result.82",82,1,1,1
"result.83",83,511,1,188
"result.84",84,102,3,269
"result.85",85,196,2,270
"result.86",86,16,1,71
"result.87",87,4,2,84
"result.88",88,72,1,189
"result.89",89,9,2,206
"result.90",90,2,2,24
"result.91",91,511,3,209
"result.92",92,3,3,149
"result.93",93,501,3,228
"result.94",94,1,1,1
"result.95",95,51,2,153
"result.96",96,2,1,6
"result.97",97,512,2,233
"result.98",98,265,5,270
"result.99",99,5,1,29
"result.100",100,508,1,153
"result.101",101,2,1,5
"result.102",102,162,1,250
"result.103",103,511,2,222
"result.104",104,1,1,1
"result.105",105,506,2,251
