"","V1","V2","V3","V4"
"result.1",1,364,2,270
"result.2",2,3,1,13
"result.3",3,54,3,244
"result.4",4,97,2,211
"result.5",5,1,1,1
"result.6",6,2,1,19
"result.7",7,307,1,270
"result.8",8,8,1,48
"result.9",9,11,5,192
"result.10",10,506,4,241
"result.11",11,3,2,269
"result.12",12,24,2,52
"result.13",13,41,1,76
"result.14",14,2,2,202
"result.15",15,501,2,225
"result.16",16,7,2,52
"result.17",17,29,2,183
"result.18",18,2,1,14
"result.19",19,1,1,1
"result.20",20,8,2,202
"result.21",21,1,1,1
"result.22",22,2,1,6
"result.23",23,4,2,64
"result.24",24,92,2,270
"result.25",25,3,1,27
"result.26",26,162,3,270
"result.27",27,506,1,203
"result.28",28,47,3,267
"result.29",29,319,4,270
"result.30",30,282,3,269
"result.31",31,1,1,1
"result.32",32,6,3,267
"result.33",33,7,1,30
"result.34",34,2,1,12
"result.35",35,9,3,96
"result.36",36,47,3,125
"result.37",37,62,2,266
"result.38",38,9,3,269
"result.39",39,14,2,91
"result.40",40,3,2,13
"result.41",41,3,2,212
"result.42",42,3,3,126
"result.43",43,8,1,32
"result.44",44,2,2,60
"result.45",45,8,2,216
"result.46",46,1,1,1
"result.47",47,34,1,72
"result.48",48,2,1,6
"result.49",49,507,4,191
"result.50",50,10,2,269
"result.51",51,4,2,203
"result.52",52,45,3,270
"result.53",53,1,1,1
"result.54",54,501,1,238
"result.55",55,502,2,146
"result.56",56,103,1,188
"result.57",57,76,3,170
"result.58",58,7,1,62
"result.59",59,1,1,1
"result.60",60,7,2,97
"result.61",61,4,3,63
"result.62",62,60,3,270
"result.63",63,6,2,211
"result.64",64,503,3,237
"result.65",65,502,1,160
"result.66",66,21,1,67
"result.67",67,2,1,13
"result.68",68,7,1,31
"result.69",69,1,1,1
"result.70",70,162,5,270
"result.71",71,41,1,184
"result.72",72,504,2,234
"result.73",73,6,2,270
"result.74",74,21,2,269
"result.75",75,17,2,172
"result.76",76,25,4,226
"result.77",77,2,2,269
"result.78",78,39,1,112
"result.79",79,4,2,169
"result.80",80,6,2,204
"result.81",81,16,1,88
"result.82",82,3,1,23
"result.83",83,15,4,269
"result.84",84,12,2,270
"result.85",85,505,3,214
"result.86",86,15,2,247
"result.87",87,1,1,1
"result.88",88,29,3,249
"result.89",89,504,1,264
"result.90",90,1,1,1
"result.91",91,1,1,1
"result.92",92,1,1,1
"result.93",93,2,1,12
"result.94",94,503,4,196
"result.95",95,502,1,247
"result.96",96,53,3,269
"result.97",97,501,2,262
"result.98",98,506,1,262
"result.99",99,1,1,1
"result.100",100,11,1,72
"result.101",101,299,3,270
"result.102",102,4,3,198
"result.103",103,5,2,65
