"","V1","V2","V3","V4"
"result.1",1,501,2,204
"result.2",2,506,3,163
"result.3",3,1,1,1
"result.4",4,503,2,232
"result.5",5,2,1,5
"result.6",6,2,2,251
"result.7",7,506,2,220
"result.8",8,503,1,114
"result.9",9,13,1,60
"result.10",10,504,3,245
"result.11",11,509,1,115
"result.12",12,3,1,9
"result.13",13,1,1,1
"result.14",14,515,2,121
"result.15",15,5,2,27
"result.16",16,517,4,267
"result.17",17,510,1,117
"result.18",18,504,4,232
"result.19",19,2,1,7
"result.20",20,511,1,126
"result.21",21,501,3,232
"result.22",22,3,2,52
"result.23",23,506,1,141
"result.24",24,517,1,218
"result.25",25,516,3,225
"result.26",26,12,4,184
"result.27",27,501,2,135
"result.28",28,507,2,157
"result.29",29,1,1,1
"result.30",30,2,2,270
"result.31",31,505,3,238
"result.32",32,481,3,270
"result.33",33,4,1,10
"result.34",34,512,1,176
"result.35",35,501,2,250
"result.36",36,514,1,188
"result.37",37,4,2,140
"result.38",38,507,4,270
"result.39",39,2,1,14
"result.40",40,2,2,265
"result.41",41,3,2,178
"result.42",42,510,3,164
"result.43",43,511,2,244
"result.44",44,1,1,1
"result.45",45,2,2,80
"result.46",46,88,1,269
"result.47",47,511,2,237
"result.48",48,508,4,121
"result.49",49,518,3,193
"result.50",50,3,1,14
"result.51",51,3,1,14
"result.52",52,1,1,1
"result.53",53,7,1,25
"result.54",54,507,1,106
"result.55",55,512,1,123
"result.56",56,6,2,239
"result.57",57,8,2,30
"result.58",58,506,1,230
"result.59",59,512,1,147
"result.60",60,502,1,146
"result.61",61,7,2,259
"result.62",62,510,1,162
"result.63",63,15,1,49
"result.64",64,16,2,221
"result.65",65,508,2,250
"result.66",66,502,1,132
"result.67",67,508,2,187
"result.68",68,33,2,270
"result.69",69,61,2,118
"result.70",70,9,2,70
"result.71",71,7,2,87
"result.72",72,2,2,269
"result.73",73,509,3,241
"result.74",74,508,2,139
"result.75",75,509,3,209
"result.76",76,2,1,10
"result.77",77,507,3,145
"result.78",78,509,1,137
"result.79",79,513,1,121
"result.80",80,1,1,1
"result.81",81,517,3,270
"result.82",82,6,3,126
"result.83",83,20,2,208
"result.84",84,1,1,1
"result.85",85,1,1,1
"result.86",86,521,1,132
"result.87",87,12,1,41
"result.88",88,2,2,104
"result.89",89,510,1,153
"result.90",90,505,2,268
"result.91",91,2,2,47
"result.92",92,511,2,126
"result.93",93,1,1,1
"result.94",94,521,3,231
"result.95",95,5,2,217
"result.96",96,510,1,145
"result.97",97,516,1,164
"result.98",98,7,2,265
"result.99",99,521,2,178
"result.100",100,509,3,210
"result.101",101,2,1,17
"result.102",102,516,2,95
"result.103",103,501,1,135
"result.104",104,5,3,229
"result.105",105,509,2,212
"result.106",106,508,5,213
"result.107",107,3,2,130
"result.108",108,12,1,62
"result.109",109,511,2,150
"result.110",110,507,2,138
"result.111",111,5,3,222
