"","V1","V2","V3","V4"
"result.1",1,4,1,18
"result.2",2,1,1,1
"result.3",3,1,1,1
"result.4",4,1,1,1
"result.5",5,24,2,83
"result.6",6,6,3,239
"result.7",7,1,1,1
"result.8",8,1,1,1
"result.9",9,14,1,37
"result.10",10,6,1,37
"result.11",11,63,2,269
"result.12",12,1,1,1
"result.13",13,108,1,150
"result.14",14,13,2,270
"result.15",15,2,1,12
"result.16",16,19,2,208
"result.17",17,11,2,237
"result.18",18,1,1,1
"result.19",19,1,1,1
"result.20",20,14,1,46
"result.21",21,2,1,11
"result.22",22,6,2,266
"result.23",23,3,2,36
"result.24",24,3,1,15
"result.25",25,30,2,68
"result.26",26,23,2,227
"result.27",27,5,2,87
"result.28",28,3,1,10
"result.29",29,4,3,224
"result.30",30,4,1,10
"result.31",31,1,1,1
"result.32",32,3,2,44
"result.33",33,15,2,268
"result.34",34,25,3,236
"result.35",35,8,2,159
"result.36",36,2,1,6
"result.37",37,2,2,212
"result.38",38,12,1,48
"result.39",39,11,2,151
"result.40",40,10,3,268
"result.41",41,72,4,228
"result.42",42,2,1,13
"result.43",43,1,1,1
"result.44",44,1,1,1
"result.45",45,4,1,28
"result.46",46,6,2,154
"result.47",47,42,3,248
"result.48",48,25,3,237
"result.49",49,7,2,265
"result.50",50,2,1,14
"result.51",51,34,2,215
"result.52",52,3,2,84
"result.53",53,2,1,14
"result.54",54,36,2,103
"result.55",55,5,1,29
"result.56",56,5,2,212
"result.57",57,1,1,1
"result.58",58,2,1,18
"result.59",59,4,1,13
"result.60",60,3,2,204
"result.61",61,28,4,202
"result.62",62,5,2,228
"result.63",63,3,2,128
"result.64",64,1,1,1
"result.65",65,6,2,164
"result.66",66,34,1,78
"result.67",67,4,3,222
"result.68",68,2,1,9
"result.69",69,13,2,171
"result.70",70,2,2,103
"result.71",71,28,2,64
"result.72",72,10,2,122
"result.73",73,1,1,1
"result.74",74,3,1,14
"result.75",75,13,3,246
"result.76",76,3,3,202
"result.77",77,6,3,267
"result.78",78,1,1,1
"result.79",79,13,1,41
"result.80",80,16,2,52
"result.81",81,2,2,187
"result.82",82,4,3,155
"result.83",83,7,2,194
