"","V1","V2","V3","V4"
"result.1",1,76,54,759
"result.2",2,68,44,773
"result.3",3,67,52,764
"result.4",4,78,51,764
"result.5",5,74,48,733
"result.6",6,77,55,774
"result.7",7,77,44,711
"result.8",8,90,58,781
"result.9",9,72,41,722
"result.10",10,79,46,772
"result.11",11,61,48,743
"result.12",12,61,47,782
"result.13",13,92,54,763
"result.14",14,87,52,778
"result.15",15,55,48,774
"result.16",16,64,52,773
"result.17",17,90,51,782
"result.18",18,68,39,777
"result.19",19,80,61,779
"result.20",20,76,59,783
"result.21",21,83,60,779
"result.22",22,90,55,784
"result.23",23,77,57,782
"result.24",24,103,71,783
"result.25",25,83,53,764
"result.26",26,54,47,753
"result.27",27,69,50,765
"result.28",28,85,51,783
"result.29",29,68,51,780
"result.30",30,75,59,780
"result.31",31,70,53,784
"result.32",32,72,57,756
"result.33",33,74,44,755
"result.34",34,63,53,784
"result.35",35,60,37,725
"result.36",36,72,49,779
"result.37",37,59,45,773
"result.38",38,67,43,748
"result.39",39,88,54,782
"result.40",40,71,42,784
"result.41",41,96,56,784
"result.42",42,74,51,752
"result.43",43,76,44,780
"result.44",44,68,40,762
"result.45",45,60,41,783
"result.46",46,93,50,764
"result.47",47,85,51,783
"result.48",48,73,48,781
"result.49",49,86,55,772
"result.50",50,88,58,783
"result.51",51,80,55,777
"result.52",52,70,53,761
"result.53",53,69,45,783
"result.54",54,54,41,776
"result.55",55,78,58,770
"result.56",56,63,39,747
"result.57",57,62,40,771
"result.58",58,75,55,747
"result.59",59,80,58,782
"result.60",60,91,53,769
"result.61",61,76,60,738
"result.62",62,49,37,769
"result.63",63,66,49,772
"result.64",64,49,33,781
"result.65",65,72,47,767
"result.66",66,90,49,784
"result.67",67,64,52,781
"result.68",68,76,49,773
"result.69",69,50,41,780
"result.70",70,73,58,772
"result.71",71,76,61,779
"result.72",72,68,53,778
"result.73",73,73,54,720
"result.74",74,64,50,763
"result.75",75,68,53,775
"result.76",76,57,44,778
"result.77",77,54,45,779
"result.78",78,85,59,769
"result.79",79,55,47,733
"result.80",80,62,43,783
"result.81",81,74,55,768
"result.82",82,83,62,782
"result.83",83,74,52,775
"result.84",84,61,44,772
"result.85",85,99,63,781
"result.86",86,84,61,770
"result.87",87,66,46,783
"result.88",88,57,44,771
"result.89",89,72,46,775
"result.90",90,62,48,774
"result.91",91,50,43,780
"result.92",92,72,55,773
"result.93",93,53,48,726
"result.94",94,81,52,764
"result.95",95,71,62,765
"result.96",96,76,54,775
"result.97",97,69,49,750
"result.98",98,52,38,782
"result.99",99,92,58,769
"result.100",100,64,45,775
"result.101",101,45,39,784
"result.102",102,77,50,778
"result.103",103,95,64,759
"result.104",104,59,43,772
"result.105",105,87,59,779
"result.106",106,74,53,768
"result.107",107,87,55,747
"result.108",108,64,48,767
"result.109",109,62,43,778
"result.110",110,81,56,781
"result.111",111,70,50,783
"result.112",112,77,51,779
"result.113",113,75,47,774
"result.114",114,79,49,766
"result.115",115,72,53,776
"result.116",116,57,40,734
"result.117",117,66,50,773
"result.118",118,73,61,758
"result.119",119,61,45,745
"result.120",120,92,61,780
"result.121",121,59,46,771
"result.122",122,91,61,755
"result.123",123,50,41,775
"result.124",124,69,49,778
"result.125",125,80,51,752
"result.126",126,57,51,762
"result.127",127,74,45,756
"result.128",128,61,53,784
"result.129",129,92,64,761
"result.130",130,98,58,776
"result.131",131,78,53,769
"result.132",132,69,50,743
"result.133",133,53,44,762
"result.134",134,80,51,773
"result.135",135,76,61,781
"result.136",136,70,47,763
"result.137",137,64,49,783
"result.138",138,79,55,782
"result.139",139,80,54,763
"result.140",140,53,42,764
"result.141",141,47,35,766
"result.142",142,90,61,755
"result.143",143,59,47,766
"result.144",144,69,46,741
"result.145",145,87,61,775
"result.146",146,85,61,784
"result.147",147,72,50,782
"result.148",148,70,50,780
"result.149",149,74,55,766
"result.150",150,64,49,773
"result.151",151,97,56,781
"result.152",152,74,61,783
"result.153",153,91,67,774
"result.154",154,56,44,762
"result.155",155,63,54,780
"result.156",156,66,51,752
"result.157",157,89,54,780
"result.158",158,70,55,780
"result.159",159,55,38,752
"result.160",160,86,50,765
"result.161",161,80,58,780
"result.162",162,73,57,779
"result.163",163,64,47,779
"result.164",164,110,57,772
"result.165",165,84,59,783
"result.166",166,64,53,766
"result.167",167,61,46,755
"result.168",168,76,48,772
"result.169",169,80,57,774
"result.170",170,82,46,767
"result.171",171,56,47,782
"result.172",172,70,53,784
"result.173",173,55,45,765
"result.174",174,58,52,713
"result.175",175,53,37,767
"result.176",176,87,62,780
"result.177",177,69,45,772
"result.178",178,57,43,782
"result.179",179,56,46,781
"result.180",180,72,50,776
"result.181",181,59,47,770
"result.182",182,82,60,745
"result.183",183,104,65,782
"result.184",184,60,47,782
"result.185",185,62,41,740
"result.186",186,74,57,774
"result.187",187,94,47,751
"result.188",188,78,52,778
"result.189",189,85,46,733
"result.190",190,78,56,766
"result.191",191,124,65,782
"result.192",192,91,61,783
"result.193",193,73,54,783
"result.194",194,66,51,781
"result.195",195,63,48,777
"result.196",196,54,45,770
"result.197",197,60,45,784
"result.198",198,61,47,772
"result.199",199,51,47,774
"result.200",200,106,60,779
"result.201",201,55,44,781
"result.202",202,72,54,783
"result.203",203,78,62,748
"result.204",204,67,50,783
"result.205",205,87,59,761
"result.206",206,55,46,779
"result.207",207,62,41,784
"result.208",208,66,56,770
"result.209",209,63,46,780
"result.210",210,56,52,776
"result.211",211,65,54,775
"result.212",212,80,55,779
"result.213",213,118,60,779
"result.214",214,63,53,744
"result.215",215,84,56,754
"result.216",216,67,52,773
"result.217",217,74,52,783
"result.218",218,57,45,778
"result.219",219,57,46,769
"result.220",220,64,55,779
"result.221",221,72,44,740
"result.222",222,61,50,776
"result.223",223,72,45,774
"result.224",224,63,43,772
"result.225",225,70,45,765
"result.226",226,64,46,779
"result.227",227,95,62,783
"result.228",228,64,54,784
"result.229",229,83,59,750
"result.230",230,66,48,739
"result.231",231,58,43,764
"result.232",232,68,51,771
"result.233",233,76,58,778
"result.234",234,78,50,769
"result.235",235,63,45,783
"result.236",236,57,47,777
"result.237",237,72,49,784
"result.238",238,60,42,756
"result.239",239,57,48,775
"result.240",240,74,46,766
"result.241",241,72,53,763
"result.242",242,73,56,772
"result.243",243,51,43,773
"result.244",244,83,53,778
"result.245",245,61,48,761
"result.246",246,71,47,783
"result.247",247,59,41,782
"result.248",248,43,40,730
"result.249",249,92,63,780
"result.250",250,64,55,780
"result.251",251,59,45,771
"result.252",252,52,42,770
"result.253",253,66,46,761
"result.254",254,84,61,783
"result.255",255,75,57,782
"result.256",256,81,54,771
"result.257",257,60,51,782
"result.258",258,90,59,782
"result.259",259,63,42,714
"result.260",260,60,54,782
"result.261",261,69,52,784
"result.262",262,71,61,767
"result.263",263,72,51,754
"result.264",264,93,48,777
"result.265",265,76,45,710
"result.266",266,85,57,764
"result.267",267,86,61,781
"result.268",268,93,47,784
"result.269",269,65,59,784
"result.270",270,87,66,781
"result.271",271,61,49,772
"result.272",272,49,38,770
"result.273",273,65,50,781
"result.274",274,66,47,768
"result.275",275,85,60,784
"result.276",276,83,46,757
"result.277",277,89,55,750
"result.278",278,48,38,769
"result.279",279,78,55,770
"result.280",280,73,49,773
"result.281",281,104,64,765
"result.282",282,63,51,778
"result.283",283,83,59,781
"result.284",284,69,45,782
"result.285",285,75,54,759
"result.286",286,64,56,769
"result.287",287,66,53,775
"result.288",288,62,54,784
"result.289",289,84,58,760
"result.290",290,53,49,767
"result.291",291,52,38,776
"result.292",292,58,47,756
"result.293",293,65,51,757
"result.294",294,77,51,781
"result.295",295,61,50,765
"result.296",296,48,42,782
"result.297",297,69,45,782
"result.298",298,65,54,721
"result.299",299,65,45,778
"result.300",300,70,53,773
"result.301",301,95,65,779
"result.302",302,82,45,784
"result.303",303,81,55,774
"result.304",304,65,51,775
"result.305",305,77,50,707
"result.306",306,80,54,768
"result.307",307,97,55,783
"result.308",308,98,61,774
"result.309",309,58,45,766
"result.310",310,77,52,783
"result.311",311,57,47,781
"result.312",312,73,51,776
"result.313",313,111,62,780
"result.314",314,69,57,755
"result.315",315,73,53,772
"result.316",316,67,55,784
"result.317",317,69,51,784
"result.318",318,69,47,752
"result.319",319,88,58,777
"result.320",320,46,41,776
"result.321",321,71,47,779
"result.322",322,64,57,783
"result.323",323,66,48,781
"result.324",324,66,57,769
"result.325",325,55,46,782
"result.326",326,68,48,784
"result.327",327,59,43,780
"result.328",328,85,53,769
"result.329",329,62,52,772
"result.330",330,81,56,779
"result.331",331,85,57,766
"result.332",332,61,45,778
"result.333",333,44,37,705
"result.334",334,62,49,765
"result.335",335,65,40,780
"result.336",336,73,51,778
"result.337",337,74,39,770
"result.338",338,88,55,758
"result.339",339,64,55,777
"result.340",340,83,51,771
"result.341",341,46,40,749
"result.342",342,58,46,721
"result.343",343,71,53,751
"result.344",344,102,54,783
"result.345",345,93,52,778
"result.346",346,94,65,777
"result.347",347,88,58,781
"result.348",348,64,48,754
"result.349",349,75,53,757
"result.350",350,72,49,775
"result.351",351,83,58,776
"result.352",352,117,62,738
"result.353",353,56,45,752
"result.354",354,95,57,771
"result.355",355,57,44,781
"result.356",356,56,47,779
"result.357",357,64,48,773
"result.358",358,91,65,779
"result.359",359,79,56,780
"result.360",360,75,49,769
"result.361",361,73,49,782
"result.362",362,65,46,776
"result.363",363,79,55,781
"result.364",364,73,53,777
"result.365",365,51,40,774
"result.366",366,78,59,759
"result.367",367,93,49,772
"result.368",368,107,68,784
"result.369",369,52,46,764
"result.370",370,83,53,774
"result.371",371,81,44,737
"result.372",372,74,54,778
"result.373",373,66,47,782
"result.374",374,57,48,764
"result.375",375,69,51,778
"result.376",376,91,48,776
"result.377",377,78,50,772
"result.378",378,63,40,761
"result.379",379,62,45,784
"result.380",380,100,67,762
"result.381",381,79,56,773
"result.382",382,84,47,780
"result.383",383,64,47,764
"result.384",384,77,54,771
"result.385",385,81,44,747
"result.386",386,80,62,784
"result.387",387,68,51,783
"result.388",388,56,48,727
"result.389",389,102,54,772
"result.390",390,68,41,782
"result.391",391,101,54,784
"result.392",392,60,46,774
"result.393",393,63,54,768
"result.394",394,95,65,779
"result.395",395,105,54,782
"result.396",396,95,61,774
"result.397",397,96,52,734
"result.398",398,83,51,780
"result.399",399,97,60,777
"result.400",400,76,55,761
"result.401",401,79,52,769
"result.402",402,71,50,778
"result.403",403,88,50,761
"result.404",404,50,45,778
"result.405",405,79,51,780
"result.406",406,60,47,782
"result.407",407,91,53,731
"result.408",408,85,60,732
"result.409",409,84,68,778
"result.410",410,88,54,781
"result.411",411,62,47,782
"result.412",412,56,50,773
"result.413",413,65,45,741
"result.414",414,71,50,781
"result.415",415,90,57,784
"result.416",416,126,53,764
"result.417",417,72,55,782
"result.418",418,72,52,779
"result.419",419,70,52,783
"result.420",420,64,54,755
"result.421",421,82,54,745
"result.422",422,62,53,746
"result.423",423,74,47,744
"result.424",424,70,47,749
"result.425",425,76,43,723
"result.426",426,60,43,758
"result.427",427,102,61,783
"result.428",428,75,42,738
"result.429",429,81,53,774
"result.430",430,64,54,776
"result.431",431,82,50,762
"result.432",432,72,52,779
"result.433",433,58,43,783
"result.434",434,88,63,769
"result.435",435,51,41,777
"result.436",436,100,67,782
"result.437",437,45,33,747
"result.438",438,94,52,784
"result.439",439,52,45,750
"result.440",440,72,50,746
"result.441",441,89,49,759
"result.442",442,80,58,780
"result.443",443,43,40,776
"result.444",444,81,47,779
"result.445",445,83,47,774
"result.446",446,75,66,779
"result.447",447,61,45,718
"result.448",448,67,49,782
"result.449",449,55,49,770
"result.450",450,77,54,769
"result.451",451,72,52,783
"result.452",452,80,60,784
"result.453",453,66,56,784
"result.454",454,116,65,765
"result.455",455,73,45,780
"result.456",456,69,56,777
"result.457",457,64,45,724
"result.458",458,63,39,783
"result.459",459,82,51,774
"result.460",460,72,58,783
"result.461",461,73,57,749
"result.462",462,106,59,781
"result.463",463,80,51,739
"result.464",464,84,55,735
"result.465",465,51,48,784
"result.466",466,92,46,755
"result.467",467,77,52,768
"result.468",468,91,54,754
"result.469",469,63,43,756
"result.470",470,56,46,742
"result.471",471,78,44,781
"result.472",472,89,58,760
"result.473",473,77,53,782
"result.474",474,62,44,769
"result.475",475,99,52,777
"result.476",476,69,54,767
"result.477",477,51,46,780
"result.478",478,100,60,766
"result.479",479,93,62,771
"result.480",480,56,45,780
"result.481",481,37,30,784
"result.482",482,69,49,784
"result.483",483,80,47,779
"result.484",484,63,44,758
"result.485",485,48,39,781
"result.486",486,73,51,768
"result.487",487,84,45,778
"result.488",488,73,52,777
"result.489",489,51,45,771
"result.490",490,63,44,777
"result.491",491,62,41,768
"result.492",492,64,53,720
"result.493",493,51,45,782
"result.494",494,85,61,781
"result.495",495,78,53,784
"result.496",496,64,47,771
"result.497",497,97,49,783
"result.498",498,38,32,774
"result.499",499,75,58,771
"result.500",500,64,50,783
