"","V1","V2","V3","V4"
"result.1",1,65,47,774
"result.2",2,56,48,783
"result.3",3,56,41,753
"result.4",4,43,35,760
"result.5",5,70,56,737
"result.6",6,60,44,777
"result.7",7,64,48,774
"result.8",8,32,25,777
"result.9",9,76,65,767
"result.10",10,67,52,775
"result.11",11,63,52,784
"result.12",12,84,54,769
"result.13",13,78,63,773
"result.14",14,74,47,778
"result.15",15,79,56,775
"result.16",16,69,45,759
"result.17",17,68,55,772
"result.18",18,73,53,783
"result.19",19,76,64,779
"result.20",20,71,51,775
"result.21",21,54,46,784
"result.22",22,44,38,741
"result.23",23,60,49,747
"result.24",24,57,54,784
"result.25",25,93,64,783
"result.26",26,60,57,778
"result.27",27,62,46,783
"result.28",28,71,49,782
"result.29",29,68,47,771
"result.30",30,64,49,771
"result.31",31,52,45,746
"result.32",32,70,52,781
"result.33",33,77,60,778
"result.34",34,46,43,773
"result.35",35,65,54,777
"result.36",36,73,55,781
"result.37",37,67,50,757
"result.38",38,59,50,768
"result.39",39,62,52,773
"result.40",40,52,48,767
"result.41",41,62,50,716
"result.42",42,68,49,779
"result.43",43,53,47,754
"result.44",44,52,45,757
"result.45",45,47,37,752
"result.46",46,49,42,783
"result.47",47,81,63,771
"result.48",48,57,47,772
"result.49",49,70,61,759
"result.50",50,78,63,767
"result.51",51,97,60,784
"result.52",52,56,46,783
"result.53",53,66,49,748
"result.54",54,54,45,777
"result.55",55,51,47,773
"result.56",56,61,53,781
"result.57",57,66,47,783
"result.58",58,64,51,781
"result.59",59,67,42,780
"result.60",60,84,55,771
"result.61",61,52,47,766
"result.62",62,63,47,773
"result.63",63,73,55,782
"result.64",64,48,39,776
"result.65",65,66,53,761
"result.66",66,61,50,751
"result.67",67,77,55,771
"result.68",68,60,51,781
"result.69",69,72,57,768
"result.70",70,58,50,774
"result.71",71,60,52,776
"result.72",72,54,42,755
"result.73",73,63,55,766
"result.74",74,63,53,778
"result.75",75,52,41,745
"result.76",76,67,52,766
"result.77",77,64,55,731
"result.78",78,86,56,779
"result.79",79,67,48,761
"result.80",80,78,49,761
"result.81",81,43,40,783
"result.82",82,84,55,782
"result.83",83,56,49,781
"result.84",84,91,71,774
"result.85",85,59,51,765
"result.86",86,61,51,768
"result.87",87,41,37,777
"result.88",88,83,55,759
"result.89",89,76,51,733
"result.90",90,53,49,744
"result.91",91,75,49,781
"result.92",92,60,48,779
"result.93",93,63,46,779
"result.94",94,71,60,781
"result.95",95,77,63,776
"result.96",96,48,40,775
"result.97",97,52,45,753
"result.98",98,49,46,748
"result.99",99,58,52,766
"result.100",100,58,55,784
"result.101",101,70,53,777
"result.102",102,75,58,783
"result.103",103,57,45,717
"result.104",104,83,60,775
"result.105",105,77,53,747
"result.106",106,49,42,767
"result.107",107,56,43,767
"result.108",108,46,39,768
"result.109",109,74,60,779
"result.110",110,73,55,767
"result.111",111,94,62,778
"result.112",112,55,35,755
"result.113",113,69,50,782
"result.114",114,62,49,749
"result.115",115,69,55,783
"result.116",116,68,49,749
"result.117",117,60,53,731
"result.118",118,62,45,768
"result.119",119,68,48,784
"result.120",120,48,44,715
"result.121",121,77,61,774
"result.122",122,78,60,762
"result.123",123,74,52,768
"result.124",124,86,56,776
"result.125",125,68,32,779
"result.126",126,70,56,783
"result.127",127,75,58,750
"result.128",128,84,53,783
"result.129",129,76,58,780
"result.130",130,50,41,747
"result.131",131,46,38,778
"result.132",132,63,44,780
"result.133",133,89,52,782
"result.134",134,64,43,784
"result.135",135,63,54,784
"result.136",136,53,47,771
"result.137",137,58,44,779
"result.138",138,69,48,762
"result.139",139,56,45,752
"result.140",140,67,57,778
"result.141",141,44,41,761
"result.142",142,77,59,783
"result.143",143,58,45,740
"result.144",144,97,64,759
"result.145",145,83,56,761
"result.146",146,79,58,776
"result.147",147,71,58,784
"result.148",148,61,52,783
"result.149",149,72,54,767
"result.150",150,84,54,780
"result.151",151,83,59,778
"result.152",152,57,50,775
"result.153",153,64,53,772
"result.154",154,64,47,783
"result.155",155,62,46,781
"result.156",156,66,45,742
"result.157",157,81,66,782
"result.158",158,74,63,770
"result.159",159,67,51,755
"result.160",160,70,50,774
"result.161",161,58,46,729
"result.162",162,54,41,777
"result.163",163,54,47,769
"result.164",164,72,53,757
"result.165",165,75,52,742
"result.166",166,72,60,773
"result.167",167,63,53,775
"result.168",168,84,65,778
"result.169",169,52,46,782
"result.170",170,66,50,763
"result.171",171,91,52,760
"result.172",172,71,56,784
"result.173",173,52,44,776
"result.174",174,65,50,782
"result.175",175,57,53,723
"result.176",176,71,49,774
"result.177",177,75,60,783
"result.178",178,80,62,772
"result.179",179,67,57,782
"result.180",180,66,47,769
"result.181",181,58,46,770
"result.182",182,52,49,780
"result.183",183,65,52,784
"result.184",184,62,52,777
"result.185",185,55,45,784
"result.186",186,74,54,754
"result.187",187,65,48,782
"result.188",188,61,50,741
"result.189",189,68,56,775
"result.190",190,52,44,706
"result.191",191,63,57,775
"result.192",192,81,67,782
"result.193",193,56,43,772
