"","V1","V2","V3","V4"
"result.1",1,101,54,780
"result.2",2,99,45,780
"result.3",3,109,54,783
"result.4",4,109,41,783
"result.5",5,104,43,778
"result.6",6,79,45,779
"result.7",7,126,51,778
"result.8",8,122,59,784
"result.9",9,118,51,779
"result.10",10,94,47,766
"result.11",11,151,55,780
"result.12",12,111,64,781
"result.13",13,121,60,780
"result.14",14,112,46,778
"result.15",15,70,44,763
"result.16",16,156,61,783
"result.17",17,107,54,784
"result.18",18,132,51,784
"result.19",19,98,45,782
"result.20",20,111,48,783
"result.21",21,95,45,778
"result.22",22,138,63,784
"result.23",23,117,44,739
"result.24",24,122,55,777
"result.25",25,102,47,782
"result.26",26,120,54,783
"result.27",27,134,66,783
"result.28",28,122,51,781
"result.29",29,98,48,748
"result.30",30,68,43,784
"result.31",31,89,52,768
"result.32",32,96,51,778
"result.33",33,85,53,777
"result.34",34,88,49,783
"result.35",35,117,50,781
"result.36",36,107,56,775
"result.37",37,108,48,782
"result.38",38,128,50,783
"result.39",39,100,48,761
"result.40",40,102,53,777
"result.41",41,97,45,772
"result.42",42,80,46,773
"result.43",43,148,56,780
"result.44",44,67,39,781
"result.45",45,119,53,782
"result.46",46,108,45,742
"result.47",47,91,50,775
"result.48",48,134,60,777
"result.49",49,81,49,742
"result.50",50,97,55,782
"result.51",51,93,45,776
"result.52",52,89,49,780
"result.53",53,70,44,784
"result.54",54,72,45,748
"result.55",55,85,50,763
"result.56",56,165,60,783
"result.57",57,157,58,771
"result.58",58,115,53,784
"result.59",59,121,58,778
"result.60",60,133,51,774
"result.61",61,139,69,784
"result.62",62,106,54,777
"result.63",63,103,53,781
"result.64",64,83,44,776
"result.65",65,124,50,782
"result.66",66,92,47,771
"result.67",67,87,43,780
"result.68",68,102,48,760
"result.69",69,108,50,784
"result.70",70,107,46,752
"result.71",71,84,39,760
"result.72",72,103,45,777
"result.73",73,101,54,781
"result.74",74,76,54,782
"result.75",75,110,54,771
"result.76",76,82,43,754
"result.77",77,70,47,780
"result.78",78,87,47,778
"result.79",79,97,45,782
"result.80",80,193,71,783
"result.81",81,81,38,772
"result.82",82,130,53,784
"result.83",83,144,68,780
"result.84",84,107,51,779
"result.85",85,121,50,782
"result.86",86,104,53,776
"result.87",87,101,53,751
"result.88",88,88,52,775
"result.89",89,142,51,762
"result.90",90,86,43,768
"result.91",91,101,58,779
"result.92",92,108,44,773
"result.93",93,120,51,777
"result.94",94,143,51,782
"result.95",95,80,50,782
"result.96",96,117,55,775
"result.97",97,143,54,782
"result.98",98,84,43,784
"result.99",99,175,61,780
"result.100",100,61,40,784
"result.101",101,116,52,776
"result.102",102,114,54,763
"result.103",103,93,53,776
"result.104",104,105,53,780
"result.105",105,108,49,773
"result.106",106,113,52,775
"result.107",107,89,45,767
"result.108",108,77,43,781
"result.109",109,87,51,783
"result.110",110,123,54,779
"result.111",111,89,43,783
"result.112",112,122,63,778
"result.113",113,128,58,777
"result.114",114,108,58,777
"result.115",115,87,47,781
"result.116",116,86,44,780
"result.117",117,142,60,779
"result.118",118,122,57,777
"result.119",119,101,63,784
"result.120",120,131,65,781
"result.121",121,68,43,773
"result.122",122,72,34,783
"result.123",123,124,48,776
"result.124",124,110,52,777
"result.125",125,100,48,761
"result.126",126,141,63,783
"result.127",127,97,55,778
"result.128",128,77,41,752
"result.129",129,81,44,781
"result.130",130,129,56,778
"result.131",131,105,60,783
"result.132",132,117,51,773
"result.133",133,127,57,784
"result.134",134,69,44,774
"result.135",135,70,43,778
"result.136",136,79,39,774
"result.137",137,100,49,757
"result.138",138,137,53,781
"result.139",139,115,38,783
"result.140",140,152,65,780
"result.141",141,103,47,773
"result.142",142,114,55,784
"result.143",143,96,47,782
"result.144",144,66,38,783
"result.145",145,99,51,780
"result.146",146,99,57,754
"result.147",147,81,43,774
"result.148",148,103,49,781
"result.149",149,82,51,767
"result.150",150,66,38,784
"result.151",151,99,50,767
"result.152",152,100,62,783
"result.153",153,84,43,781
"result.154",154,89,41,719
"result.155",155,122,48,780
"result.156",156,109,49,767
"result.157",157,127,57,783
"result.158",158,87,46,779
"result.159",159,88,48,743
"result.160",160,127,70,784
"result.161",161,104,54,765
"result.162",162,75,42,779
"result.163",163,78,36,784
"result.164",164,154,64,783
"result.165",165,118,48,781
"result.166",166,162,69,778
"result.167",167,153,61,782
"result.168",168,100,56,771
"result.169",169,103,58,781
"result.170",170,126,42,721
"result.171",171,63,37,780
"result.172",172,134,55,781
"result.173",173,65,38,780
"result.174",174,112,52,784
"result.175",175,115,60,781
"result.176",176,103,51,775
"result.177",177,116,63,774
"result.178",178,138,60,783
"result.179",179,104,43,759
"result.180",180,125,54,780
"result.181",181,114,60,784
"result.182",182,121,41,762
"result.183",183,122,58,777
"result.184",184,105,49,780
"result.185",185,120,50,781
"result.186",186,112,53,780
"result.187",187,114,45,784
"result.188",188,170,58,782
"result.189",189,95,49,746
"result.190",190,154,56,784
"result.191",191,112,53,778
"result.192",192,69,47,782
"result.193",193,83,47,782
"result.194",194,101,47,745
"result.195",195,88,50,783
"result.196",196,103,50,782
"result.197",197,73,45,782
"result.198",198,107,49,779
"result.199",199,83,49,768
"result.200",200,110,60,781
"result.201",201,81,43,779
"result.202",202,71,41,756
"result.203",203,141,63,783
"result.204",204,72,53,779
"result.205",205,80,45,765
"result.206",206,162,56,784
"result.207",207,91,46,782
"result.208",208,83,47,776
"result.209",209,121,59,784
"result.210",210,59,44,776
"result.211",211,108,46,777
"result.212",212,89,50,763
"result.213",213,160,65,777
"result.214",214,116,57,767
"result.215",215,114,57,782
"result.216",216,83,44,758
"result.217",217,75,48,771
"result.218",218,162,65,774
"result.219",219,92,57,783
"result.220",220,96,53,764
"result.221",221,106,51,745
"result.222",222,100,58,784
"result.223",223,89,47,783
"result.224",224,108,46,778
"result.225",225,150,47,782
"result.226",226,90,44,782
"result.227",227,89,53,779
"result.228",228,111,56,768
"result.229",229,119,52,775
"result.230",230,105,55,782
"result.231",231,131,49,782
"result.232",232,105,53,778
"result.233",233,118,60,784
"result.234",234,121,60,780
"result.235",235,97,42,760
"result.236",236,81,44,780
"result.237",237,112,46,708
"result.238",238,86,60,755
"result.239",239,94,55,747
"result.240",240,101,53,768
"result.241",241,90,47,780
"result.242",242,74,44,778
"result.243",243,108,54,776
"result.244",244,117,52,780
"result.245",245,69,32,784
"result.246",246,76,50,778
"result.247",247,64,36,778
"result.248",248,99,54,782
"result.249",249,85,44,782
