"","V1","V2","V3","V4"
"result.1",1,502,46,778
"result.2",2,510,52,784
"result.3",3,506,45,780
"result.4",4,505,43,773
"result.5",5,512,66,781
"result.6",6,503,46,756
"result.7",7,510,62,770
"result.8",8,512,55,760
"result.9",9,503,43,736
"result.10",10,512,45,775
"result.11",11,510,56,774
"result.12",12,503,45,779
"result.13",13,503,54,781
"result.14",14,503,48,763
"result.15",15,508,48,751
"result.16",16,505,55,768
"result.17",17,512,50,782
"result.18",18,507,40,782
"result.19",19,512,53,784
"result.20",20,502,54,783
"result.21",21,505,47,770
"result.22",22,502,55,769
"result.23",23,505,39,755
"result.24",24,504,52,756
"result.25",25,513,57,755
"result.26",26,508,47,768
"result.27",27,504,48,779
"result.28",28,510,48,781
"result.29",29,510,52,781
"result.30",30,515,52,774
"result.31",31,506,56,784
"result.32",32,507,46,764
"result.33",33,503,58,755
"result.34",34,509,41,781
"result.35",35,507,44,777
"result.36",36,504,49,747
"result.37",37,511,52,774
"result.38",38,510,41,782
"result.39",39,505,53,773
"result.40",40,501,63,771
"result.41",41,505,46,760
"result.42",42,518,50,753
"result.43",43,506,61,764
"result.44",44,505,52,781
"result.45",45,512,54,753
"result.46",46,507,42,776
"result.47",47,518,38,784
"result.48",48,507,62,780
"result.49",49,508,60,750
"result.50",50,502,59,780
"result.51",51,505,52,773
"result.52",52,510,53,767
"result.53",53,505,52,775
"result.54",54,502,51,777
"result.55",55,502,75,781
"result.56",56,508,46,777
"result.57",57,518,49,758
"result.58",58,510,45,761
"result.59",59,502,44,756
"result.60",60,514,41,778
"result.61",61,507,56,742
"result.62",62,501,49,772
"result.63",63,503,54,772
"result.64",64,501,46,750
"result.65",65,507,37,776
"result.66",66,508,76,781
"result.67",67,509,49,783
"result.68",68,502,57,754
"result.69",69,502,62,771
"result.70",70,501,70,771
"result.71",71,501,57,775
"result.72",72,516,44,742
"result.73",73,510,46,784
"result.74",74,501,53,765
"result.75",75,507,61,779
"result.76",76,506,59,770
"result.77",77,502,45,774
"result.78",78,506,54,769
"result.79",79,505,54,774
"result.80",80,513,60,781
"result.81",81,510,53,749
"result.82",82,512,59,781
"result.83",83,504,43,776
"result.84",84,508,52,775
"result.85",85,501,49,778
"result.86",86,504,45,740
"result.87",87,510,56,780
"result.88",88,507,52,780
"result.89",89,517,44,776
"result.90",90,502,48,774
"result.91",91,508,41,764
"result.92",92,521,45,743
"result.93",93,506,46,784
"result.94",94,509,54,780
"result.95",95,505,44,770
"result.96",96,511,54,773
"result.97",97,507,53,781
"result.98",98,503,52,776
"result.99",99,507,48,782
"result.100",100,507,41,783
"result.101",101,506,58,766
"result.102",102,509,51,764
"result.103",103,506,56,782
"result.104",104,510,45,772
"result.105",105,515,53,775
"result.106",106,504,56,783
"result.107",107,506,52,779
"result.108",108,512,51,782
"result.109",109,503,50,761
"result.110",110,506,65,766
"result.111",111,509,47,777
"result.112",112,518,58,784
"result.113",113,501,58,768
"result.114",114,509,41,784
"result.115",115,503,51,783
"result.116",116,502,56,773
"result.117",117,516,46,757
"result.118",118,508,47,782
"result.119",119,509,42,743
"result.120",120,507,51,773
"result.121",121,502,56,771
"result.122",122,518,54,751
"result.123",123,506,53,778
"result.124",124,513,49,775
"result.125",125,501,46,783
"result.126",126,512,54,776
"result.127",127,515,48,772
"result.128",128,501,50,782
"result.129",129,505,42,779
"result.130",130,506,58,771
"result.131",131,504,54,783
"result.132",132,504,55,767
"result.133",133,504,44,772
"result.134",134,516,49,778
"result.135",135,509,42,780
"result.136",136,512,46,782
"result.137",137,512,45,761
"result.138",138,503,59,759
"result.139",139,515,57,771
"result.140",140,502,41,701
"result.141",141,519,46,756
"result.142",142,508,42,765
"result.143",143,513,53,783
"result.144",144,503,54,773
"result.145",145,501,46,759
"result.146",146,509,54,782
"result.147",147,511,45,779
"result.148",148,512,40,752
"result.149",149,511,47,784
"result.150",150,511,49,771
"result.151",151,510,50,760
"result.152",152,512,56,766
"result.153",153,504,47,784
"result.154",154,514,52,764
"result.155",155,512,47,768
"result.156",156,502,54,772
"result.157",157,508,48,782
"result.158",158,508,65,750
"result.159",159,505,56,764
"result.160",160,518,45,760
"result.161",161,502,52,771
"result.162",162,503,46,776
