"","V1","V2","V3","V4"
"result.1",1,507,57,781
"result.2",2,507,47,766
"result.3",3,525,50,778
"result.4",4,505,54,776
"result.5",5,514,53,781
"result.6",6,501,52,749
"result.7",7,523,65,781
"result.8",8,504,61,779
"result.9",9,504,57,775
"result.10",10,507,50,752
"result.11",11,507,56,752
"result.12",12,521,51,712
"result.13",13,521,58,778
"result.14",14,513,53,775
"result.15",15,508,52,782
"result.16",16,501,44,783
"result.17",17,512,44,781
"result.18",18,513,61,765
"result.19",19,515,50,765
"result.20",20,518,49,772
"result.21",21,505,49,771
"result.22",22,508,62,782
"result.23",23,505,53,783
"result.24",24,514,48,779
"result.25",25,503,42,775
"result.26",26,507,54,770
"result.27",27,504,61,768
"result.28",28,518,63,765
"result.29",29,507,46,760
"result.30",30,513,41,783
"result.31",31,508,43,758
"result.32",32,514,46,778
"result.33",33,520,53,781
"result.34",34,503,41,768
"result.35",35,501,43,767
"result.36",36,507,53,762
"result.37",37,515,57,778
"result.38",38,501,55,781
"result.39",39,501,40,735
"result.40",40,504,61,742
"result.41",41,510,60,777
"result.42",42,512,50,771
"result.43",43,519,60,742
"result.44",44,501,42,767
"result.45",45,501,52,767
"result.46",46,501,52,776
"result.47",47,506,56,775
"result.48",48,501,56,709
"result.49",49,513,59,748
"result.50",50,507,50,764
"result.51",51,508,56,777
"result.52",52,512,58,717
"result.53",53,513,42,759
"result.54",54,514,54,777
"result.55",55,508,47,762
"result.56",56,507,54,762
"result.57",57,512,42,775
"result.58",58,510,49,757
"result.59",59,507,57,767
"result.60",60,515,34,757
"result.61",61,511,62,764
"result.62",62,511,37,770
"result.63",63,509,47,755
"result.64",64,512,54,773
"result.65",65,511,60,756
"result.66",66,512,47,766
"result.67",67,504,56,777
"result.68",68,517,54,773
"result.69",69,513,49,774
"result.70",70,502,42,781
"result.71",71,503,53,762
"result.72",72,514,53,761
"result.73",73,512,48,725
"result.74",74,517,39,776
"result.75",75,512,47,773
"result.76",76,510,50,773
"result.77",77,514,52,784
"result.78",78,526,46,774
"result.79",79,514,52,772
"result.80",80,515,45,784
"result.81",81,508,49,777
"result.82",82,517,52,781
"result.83",83,505,61,783
"result.84",84,511,52,754
"result.85",85,519,57,758
"result.86",86,510,51,777
"result.87",87,508,53,772
"result.88",88,520,57,772
"result.89",89,508,50,771
