"","V1","V2","V3","V4"
"result.1",1,68,48,770
"result.2",2,92,54,747
"result.3",3,58,42,706
"result.4",4,118,59,747
"result.5",5,74,45,758
"result.6",6,103,61,780
"result.7",7,77,57,784
"result.8",8,97,58,758
"result.9",9,50,34,741
"result.10",10,82,54,783
"result.11",11,62,37,751
"result.12",12,88,57,773
"result.13",13,90,54,760
"result.14",14,73,46,751
"result.15",15,81,48,779
"result.16",16,62,43,776
"result.17",17,119,63,758
"result.18",18,85,52,783
"result.19",19,45,35,759
"result.20",20,81,43,745
"result.21",21,71,57,763
"result.22",22,80,53,780
"result.23",23,60,41,737
"result.24",24,84,60,776
"result.25",25,96,56,767
"result.26",26,90,49,750
"result.27",27,69,54,745
"result.28",28,115,63,780
"result.29",29,92,53,784
"result.30",30,97,52,777
"result.31",31,89,67,784
"result.32",32,84,52,764
"result.33",33,54,43,765
"result.34",34,74,51,780
"result.35",35,100,62,773
"result.36",36,92,55,781
"result.37",37,92,58,775
"result.38",38,69,50,782
"result.39",39,89,52,760
"result.40",40,58,36,715
"result.41",41,87,58,770
"result.42",42,110,64,784
"result.43",43,88,55,782
"result.44",44,119,72,742
"result.45",45,86,50,779
"result.46",46,71,48,766
"result.47",47,67,48,765
"result.48",48,88,51,779
"result.49",49,70,51,783
"result.50",50,73,44,767
"result.51",51,72,46,775
"result.52",52,49,37,778
"result.53",53,75,46,768
"result.54",54,91,53,782
"result.55",55,70,44,769
"result.56",56,67,46,750
"result.57",57,56,37,783
"result.58",58,75,55,782
"result.59",59,87,51,778
"result.60",60,77,52,727
"result.61",61,63,40,777
"result.62",62,67,47,782
"result.63",63,75,50,776
"result.64",64,71,42,769
"result.65",65,92,58,783
"result.66",66,75,45,782
"result.67",67,58,52,780
"result.68",68,58,46,784
"result.69",69,80,61,779
"result.70",70,81,55,775
"result.71",71,66,42,767
"result.72",72,102,55,778
"result.73",73,82,48,783
"result.74",74,71,51,782
"result.75",75,104,54,750
"result.76",76,68,47,782
"result.77",77,89,55,783
"result.78",78,86,52,783
"result.79",79,69,49,774
"result.80",80,118,71,767
"result.81",81,86,65,737
"result.82",82,81,51,780
