"","V1","V2","V3","V4"
"result.1",1,93,59,783
"result.2",2,83,49,778
"result.3",3,88,57,772
"result.4",4,60,47,766
"result.5",5,93,63,784
"result.6",6,70,47,781
"result.7",7,52,46,781
"result.8",8,51,43,726
"result.9",9,81,67,783
"result.10",10,75,57,784
"result.11",11,90,67,779
"result.12",12,79,57,779
"result.13",13,69,38,768
"result.14",14,60,38,746
"result.15",15,85,52,771
"result.16",16,77,53,778
"result.17",17,94,58,772
"result.18",18,59,44,781
"result.19",19,67,50,771
"result.20",20,84,61,755
"result.21",21,71,55,782
"result.22",22,77,52,766
"result.23",23,72,57,782
"result.24",24,86,53,774
"result.25",25,60,50,761
"result.26",26,83,57,782
"result.27",27,88,52,766
"result.28",28,45,37,776
"result.29",29,89,49,784
"result.30",30,75,55,778
"result.31",31,78,55,784
"result.32",32,47,41,748
"result.33",33,53,42,783
"result.34",34,79,50,782
"result.35",35,89,56,783
"result.36",36,69,46,783
"result.37",37,77,52,745
"result.38",38,66,39,749
"result.39",39,61,40,771
"result.40",40,95,57,768
"result.41",41,53,45,739
"result.42",42,88,54,750
"result.43",43,81,49,749
"result.44",44,72,44,783
"result.45",45,74,46,783
"result.46",46,87,67,766
"result.47",47,80,51,755
"result.48",48,118,63,768
"result.49",49,62,46,771
"result.50",50,53,36,757
"result.51",51,60,49,779
"result.52",52,64,48,772
"result.53",53,88,58,758
"result.54",54,66,52,772
"result.55",55,67,46,783
"result.56",56,55,33,783
"result.57",57,64,45,764
"result.58",58,63,49,769
"result.59",59,75,56,782
"result.60",60,67,51,771
"result.61",61,77,60,775
"result.62",62,97,63,769
"result.63",63,71,49,778
"result.64",64,94,57,759
"result.65",65,95,61,776
"result.66",66,73,43,784
"result.67",67,82,53,783
"result.68",68,60,43,762
"result.69",69,70,46,744
"result.70",70,73,45,765
"result.71",71,85,60,776
"result.72",72,63,50,746
"result.73",73,45,39,776
"result.74",74,70,58,782
"result.75",75,77,50,768
"result.76",76,62,53,779
"result.77",77,74,64,768
"result.78",78,67,45,757
"result.79",79,81,49,779
"result.80",80,81,64,758
"result.81",81,73,57,779
"result.82",82,106,54,783
"result.83",83,110,54,782
"result.84",84,60,48,762
"result.85",85,76,48,773
"result.86",86,90,60,774
"result.87",87,65,57,783
"result.88",88,76,56,779
"result.89",89,75,50,762
"result.90",90,76,50,746
"result.91",91,68,48,763
"result.92",92,71,47,767
"result.93",93,67,50,761
"result.94",94,69,55,781
"result.95",95,87,54,774
"result.96",96,72,57,777
"result.97",97,61,49,774
"result.98",98,64,47,755
"result.99",99,60,52,774
"result.100",100,54,41,778
"result.101",101,87,57,778
"result.102",102,85,60,776
"result.103",103,52,45,780
"result.104",104,96,57,781
"result.105",105,94,50,776
"result.106",106,71,52,778
"result.107",107,90,56,756
"result.108",108,89,58,767
"result.109",109,101,64,782
"result.110",110,70,54,748
"result.111",111,71,56,784
"result.112",112,80,58,780
"result.113",113,97,56,754
"result.114",114,56,37,750
"result.115",115,72,41,783
"result.116",116,89,50,780
"result.117",117,92,60,768
"result.118",118,84,59,784
"result.119",119,74,62,773
"result.120",120,71,56,783
"result.121",121,77,62,782
"result.122",122,52,44,780
"result.123",123,67,45,778
"result.124",124,85,64,781
"result.125",125,76,52,782
"result.126",126,66,51,756
"result.127",127,60,45,756
"result.128",128,65,49,783
"result.129",129,61,53,778
"result.130",130,86,62,777
"result.131",131,57,40,758
"result.132",132,83,47,763
"result.133",133,57,49,766
"result.134",134,75,51,774
"result.135",135,81,53,778
"result.136",136,54,40,747
"result.137",137,60,50,769
"result.138",138,73,49,768
"result.139",139,87,56,779
"result.140",140,113,49,766
"result.141",141,74,41,780
"result.142",142,63,43,780
"result.143",143,66,55,784
"result.144",144,65,45,776
"result.145",145,78,50,784
"result.146",146,71,48,746
"result.147",147,82,61,775
"result.148",148,76,58,776
"result.149",149,77,49,784
"result.150",150,82,53,778
"result.151",151,72,45,783
"result.152",152,77,58,784
"result.153",153,82,43,746
"result.154",154,72,57,769
"result.155",155,81,56,784
"result.156",156,81,60,764
"result.157",157,49,42,784
"result.158",158,52,43,784
"result.159",159,92,59,774
"result.160",160,62,46,778
"result.161",161,83,52,780
"result.162",162,67,45,782
"result.163",163,51,46,782
"result.164",164,78,47,763
"result.165",165,50,38,768
"result.166",166,80,53,783
"result.167",167,67,50,784
"result.168",168,99,59,776
"result.169",169,79,49,754
"result.170",170,81,48,759
"result.171",171,61,51,741
"result.172",172,70,49,782
"result.173",173,66,52,777
"result.174",174,83,68,765
"result.175",175,71,49,779
"result.176",176,75,41,784
"result.177",177,83,54,774
"result.178",178,60,45,774
"result.179",179,118,53,759
"result.180",180,66,48,780
"result.181",181,63,54,769
"result.182",182,69,52,780
"result.183",183,71,50,780
"result.184",184,71,52,750
"result.185",185,62,51,771
"result.186",186,66,50,782
"result.187",187,69,43,753
"result.188",188,74,54,734
"result.189",189,76,51,775
"result.190",190,74,55,768
"result.191",191,83,55,778
"result.192",192,90,65,778
"result.193",193,83,55,774
